timestamp,Bull_education_Magaret,Bull_education_Myra,Bull_lodging_Melissa,Bull_education_Juan,Bull_lodging_Lettie,Bull_lodging_Travis,Bull_office_Trevor,Bull_office_Chantel,Bull_office_Yvonne,Hog_education_Wayne,Hog_office_Mari,Hog_office_Cornell,Hog_office_Sonny,Hog_education_Janell,Hog_lodging_Mauricio,Hog_education_Sonia,Hog_lodging_Ora,Hog_lodging_Celeste
2016-09-05 14:00:00,15.8142,2.7908,40.0008,29.768,5.5815,137.67700000000002,2.7908,16.7445,7.442,428.9062,0.0,7562.0175,3.66,190.625,228.75,21.4453,671.9531,2.3828
2016-09-05 15:00:00,17.6748,2.7908,40.931,66.97800000000001,7.442,107.909,9.3025,27.9075,8.3722,431.2891,0.0,7519.47,3.66,190.625,28.5938,7.1484,664.8047,1.1914
2016-09-05 16:00:00,16.7445,0.0,26.047,27.9075,6.5118,123.7232,15.8142,22.326,8.3722,431.2891,0.0,7519.47,2.44,171.5625,142.9688,14.2969,457.5,2.3828
2016-09-05 17:00:00,23.2562,2.7908,40.931,65.1175,6.5118,123.7232,10.2328,23.2562,8.3722,443.2031,0.0,7554.6975,2.44,142.9688,114.375,14.2969,543.2812,2.3828
2016-09-05 18:00:00,18.605,3.721,26.9772,28.8378,7.442,109.7695,10.2328,35.3495,15.8142,438.4375,0.0,7325.9475,1.83,123.9062,114.375,14.2969,528.9844,1.1914
2016-09-05 19:00:00,15.8142,2.7908,39.0705,56.7452,6.5118,107.909,10.2328,43.7218,8.3722,419.375,0.0,7196.9325,1.83,76.25,142.9688,7.1484,600.4688,2.3828
2016-09-05 20:00:00,15.8142,2.7908,26.047,32.5587,6.5118,93.025,9.3025,53.0242,7.442,431.2891,0.0,7147.065,2.44,123.9062,114.375,14.2969,707.6953,1.1914
2016-09-05 21:00:00,2.7908,0.0,66.0478,64.1872,5.5815,136.7468,9.3025,20.4655,15.8142,402.6953,0.0,7193.2725,2.44,85.7812,85.7812,7.1484,307.3828,4.7656
2016-09-05 22:00:00,15.8142,2.7908,52.094,31.6285,0.9302,120.0022,8.3722,36.2798,6.5118,381.25,0.0,7056.9375,2.44,47.6562,114.375,7.1484,178.7109,27.4024
2016-09-05 23:00:00,17.6748,2.7908,40.931,30.6982,6.5118,139.5375,1.8605,20.4655,8.3722,397.9297,0.0,7050.99,1.83,57.1875,57.1875,7.1484,214.4531,51.2305
2016-09-06 00:00:00,18.605,2.7908,53.0242,61.3965,6.5118,121.8628,9.3025,16.7445,13.9538,388.3984,0.0,7093.5375,1.83,57.1875,57.1875,7.1484,164.4141,26.2109
2016-09-06 01:00:00,14.884,0.0,52.094,30.6982,6.5118,135.8165,10.2328,28.8378,8.3722,400.3125,0.0,6672.6375,1.83,57.1875,28.5938,0.0,100.0781,2.3828
2016-09-06 02:00:00,16.7445,2.7908,26.047,29.768,7.442,107.909,8.3722,21.3958,8.3722,390.7812,0.0,6537.675,1.83,47.6562,0.0,7.1484,57.1875,1.1914
2016-09-06 03:00:00,18.605,1.8605,26.9772,59.536,6.5118,108.8392,8.3722,20.4655,7.442,378.8672,0.0,6591.2025,2.44,38.125,0.0,0.0,14.2969,1.1914
2016-09-06 04:00:00,15.8142,0.0,26.047,37.21,6.5118,108.8392,10.2328,37.21,15.8142,376.4844,0.0,6655.71,1.22,114.375,28.5938,0.0,7.1484,2.3828
2016-09-06 05:00:00,23.2562,2.7908,39.0705,27.9075,6.5118,123.7232,8.3722,17.6748,6.5118,390.7812,0.0,6659.37,2.44,47.6562,28.5938,7.1484,7.1484,2.3828
2016-09-06 06:00:00,14.884,2.7908,26.9772,71.6292,0.0,93.9553,9.3025,35.3495,7.442,393.1641,0.0,6954.0,2.44,47.6562,85.7812,7.1484,21.4453,3.5742
2016-09-06 07:00:00,15.8142,0.0,26.047,31.6285,6.5118,124.6535,8.3722,24.1865,15.8142,414.6094,0.0,7275.165,1.83,95.3125,114.375,21.4453,507.5391,22.6367
2016-09-06 08:00:00,3.721,2.7908,53.9545,36.2798,6.5118,136.7468,10.2328,34.4192,7.442,433.6719,0.0,7666.785,1.83,2830.7812,314.5312,35.7422,564.7266,38.125
2016-09-06 09:00:00,18.605,3.721,66.0478,30.6982,13.9538,156.282,9.3025,17.6748,8.3722,428.9062,0.0,18148.5675,1.83,3717.1875,343.125,157.2656,700.5469,86.9726
2016-09-06 10:00:00,15.8142,2.7908,39.0705,63.257,6.5118,138.6072,16.7445,49.3032,14.884,393.1641,0.0,22966.9575,11.59,3440.7812,257.3438,221.6016,586.1719,41.6992
2016-09-06 11:00:00,18.605,2.7908,53.0242,38.1402,6.5118,137.67700000000002,10.2328,25.1167,7.442,364.5703,0.0,22933.56,7.32,3278.75,257.3438,171.5625,550.4297,7.1484
2016-09-06 12:00:00,15.8142,0.0,26.047,0.0,6.5118,108.8392,1.8605,50.2335,14.884,374.1016,0.0,23084.0775,15.25,1830.0,171.5625,221.6016,443.2031,1.1914
2016-09-06 13:00:00,3.721,2.7908,40.0008,67.9082,6.5118,122.793,11.163,24.1865,8.3722,333.5938,0.0,23108.325,1.22,1839.5312,142.9688,128.6719,729.1406,1.1914
2016-09-06 14:00:00,16.7445,2.7908,39.0705,31.6285,6.5118,91.1645,9.3025,23.2562,9.3025,364.5703,0.0,23035.125,5.49,2935.625,171.5625,207.3047,557.5781,0.0
2016-09-06 15:00:00,0.0,0.0,39.0705,30.6982,6.5118,108.8392,16.7445,27.9075,13.9538,369.3359,0.0,23079.5025,7.32,3593.2812,57.1875,307.3828,550.4297,2.3828
2016-09-06 16:00:00,21.3958,2.7908,38.1402,73.4898,6.5118,92.0947,1.8605,31.6285,7.442,343.125,0.0,22754.22,2.44,390.7812,57.1875,71.4844,364.5703,1.1914
2016-09-06 17:00:00,26.047,2.7908,26.047,28.8378,0.0,108.8392,9.3025,44.652,13.9538,371.7188,0.0,20988.7275,3.05,9.5312,85.7812,35.7422,579.0234,0.0
2016-09-06 18:00:00,15.8142,1.8605,40.0008,32.5587,6.5118,93.025,10.2328,20.4655,7.442,376.4844,0.0,20289.21,1.83,0.0,142.9688,35.7422,750.5859,1.1914
2016-09-06 19:00:00,0.0,0.0,38.1402,36.2798,7.442,93.9553,10.2328,42.7915,7.442,405.0781,0.0,20899.0575,0.0,0.0,142.9688,21.4453,650.5078,1.1914
2016-09-06 20:00:00,19.5352,2.7908,40.0008,28.8378,5.5815,93.025,9.3025,74.42,15.8142,397.9297,0.0,9743.835,0.0,57.1875,114.375,14.2969,721.9922,2.3828
2016-09-06 21:00:00,16.7445,2.7908,52.094,69.7688,0.0,109.7695,9.3025,65.1175,7.442,381.25,59.5703,6932.955,0.0,66.7188,171.5625,14.2969,571.875,5.957000000000002
2016-09-06 22:00:00,19.5352,2.7908,65.1175,34.4192,13.9538,137.67700000000002,9.3025,58.6058,7.442,383.6328,36.0401,7023.9975,0.0,57.1875,142.9688,21.4453,471.7969,33.3594
2016-09-06 23:00:00,15.8142,0.0,66.97800000000001,29.768,0.0,133.95600000000002,9.3025,30.6982,15.8142,359.8047,0.2979,6970.47,0.0,47.6562,142.9688,0.0,650.5078,47.6562
2016-09-07 00:00:00,14.884,2.7908,52.094,34.4192,13.9538,137.67700000000002,9.3025,43.7218,6.5118,355.0391,0.0,6952.17,0.61,28.5938,85.7812,14.2969,621.9141,54.8047
2016-09-07 01:00:00,3.721,2.7908,38.1402,34.4192,0.0,120.9325,8.3722,34.4192,8.3722,359.8047,0.0,6660.285,0.0,28.5938,28.5938,7.1484,285.9375,1.1914
2016-09-07 02:00:00,14.884,0.0,40.931,60.4662,7.442,123.7232,1.8605,18.605,15.8142,359.8047,0.0,6584.7975,0.0,38.125,0.0,14.2969,35.7422,1.1914
2016-09-07 03:00:00,18.605,3.721,26.047,33.489000000000004,5.5815,123.7232,10.2328,36.2798,8.3722,397.9297,0.0,6647.0175,0.0,38.125,0.0,7.1484,7.1484,1.1914
2016-09-07 04:00:00,14.884,2.7908,26.047,37.21,7.442,93.9553,9.3025,14.884,8.3722,393.1641,0.0,6741.72,0.0,47.6562,0.0,7.1484,0.0,3.5742
2016-09-07 05:00:00,23.2562,0.0,26.047,35.3495,6.5118,109.7695,9.3025,24.1865,7.442,364.5703,0.0,6627.345,0.0,38.125,28.5938,14.2969,7.1484,3.5742
2016-09-07 06:00:00,17.6748,2.7908,26.047,30.6982,0.0,108.8392,9.3025,26.047,8.3722,409.8438,0.0,6970.47,0.61,66.7188,114.375,14.2969,21.4453,4.7656
2016-09-07 07:00:00,15.8142,2.7908,39.0705,65.1175,6.5118,123.7232,9.3025,19.5352,16.7445,436.0547,9.2334,7375.815,0.0,57.1875,28.5938,64.3359,400.3125,9.5312
2016-09-07 08:00:00,17.6748,0.0,52.094,27.9075,6.5118,152.561,10.2328,44.652,7.442,419.375,10.7227,7548.75,0.0,991.25,228.75,235.8984,664.8047,89.3555
2016-09-07 09:00:00,16.7445,2.7908,66.0478,35.3495,13.9538,136.7468,16.7445,28.8378,8.3722,405.0781,14.5947,7748.22,0.0,2887.9688,428.9062,786.3281,686.25,73.8672
2016-09-07 10:00:00,18.605,1.8605,40.0008,64.1872,6.5118,140.4678,9.3025,37.21,16.7445,324.0625,16.084,7900.11,4.27,2735.4688,371.7188,393.1641,657.6562,15.4883
2016-09-07 11:00:00,14.884,2.7908,53.9545,27.9075,6.5118,122.793,10.2328,54.8848,7.442,316.9141,16.3818,7392.7425,4.27,4517.8125,285.9375,378.8672,629.0625,2.3828
2016-09-07 12:00:00,2.7908,0.0,26.047,57.6755,6.5118,108.8392,10.2328,28.8378,13.9538,259.7266,7.4463,7562.0175,2.44,2506.7188,171.5625,264.4922,450.3516,0.0
2016-09-07 13:00:00,21.3958,2.7908,26.047,6.5118,6.5118,123.7232,10.2328,38.1402,8.3722,245.4297,8.042,7824.165,3.05,3202.5,200.1562,50.0391,643.3594,2.3828
2016-09-07 14:00:00,0.0,2.7908,40.0008,24.1865,7.442,93.025,9.3025,11.163,9.3025,245.4297,6.5527,11549.13,4.27,2954.6875,171.5625,57.1875,614.7656,1.1914
2016-09-07 15:00:00,17.6748,0.0,26.047,61.3965,0.0,92.0947,9.3025,35.3495,13.0235,324.0625,0.0,10369.695,23.18,3660.0,114.375,28.5938,621.9141,1.1914
2016-09-07 16:00:00,2.7908,2.7908,39.0705,0.0,5.5815,107.909,2.7908,22.326,9.3025,274.0234,0.0,7311.3075,4.88,352.6562,85.7812,14.2969,500.3906,1.1914
2016-09-07 17:00:00,25.1167,1.8605,40.0008,63.257,7.442,92.0947,9.3025,26.047,8.3722,245.4297,0.0,7361.175,2.44,9.5312,114.375,14.2969,507.5391,1.1914
2016-09-07 18:00:00,2.7908,2.7908,52.094,30.6982,6.5118,79.0712,10.2328,27.9075,15.8142,245.4297,0.0,7099.485,1.22,0.0,114.375,14.2969,643.3594,2.3828
2016-09-07 19:00:00,19.5352,0.0,39.0705,37.21,0.0,93.9553,8.3722,33.489000000000004,9.3025,257.3438,0.0,6885.375,2.44,0.0,142.9688,14.2969,629.0625,1.1914
2016-09-07 20:00:00,18.605,2.7908,26.9772,36.2798,6.5118,92.0947,0.9302,85.583,6.5118,254.9609,24.7217,6806.2275,2.44,19.0625,171.5625,21.4453,657.6562,1.1914
2016-09-07 21:00:00,0.0,2.7908,66.0478,37.21,6.5118,107.909,11.163,60.4662,6.5118,290.7031,44.6777,7010.73,2.44,123.9062,228.75,7.1484,550.4297,14.2969
2016-09-07 22:00:00,20.4655,0.0,66.0478,36.2798,6.5118,126.514,9.3025,79.0712,16.7445,300.2344,37.8271,6774.66,1.83,57.1875,228.75,14.2969,564.7266,39.3164
2016-09-07 23:00:00,16.7445,2.7908,68.8385,37.21,6.5118,120.9325,9.3025,29.768,8.3722,288.3203,0.0,6909.6225,1.83,66.7188,142.9688,21.4453,629.0625,52.4219
2016-09-08 00:00:00,0.0,2.7908,40.0008,43.7218,7.442,121.8628,0.9302,39.0705,9.3025,283.5547,0.0,6762.3075,2.44,47.6562,114.375,7.1484,607.6172,38.125
2016-09-08 01:00:00,20.4655,0.0,52.094,40.0008,6.5118,136.7468,9.3025,18.605,7.442,278.7891,0.0,6566.4975,2.44,76.25,28.5938,7.1484,314.5312,5.957000000000002
2016-09-08 02:00:00,16.7445,2.7908,25.1167,36.2798,6.5118,122.793,10.2328,14.884,15.8142,276.4062,0.0,6460.815,2.44,76.25,0.0,0.0,21.4453,1.1914
2016-09-08 03:00:00,18.605,2.7908,39.0705,41.8612,0.0,111.63,9.3025,34.4192,7.442,281.1719,0.0,6545.91,2.44,104.8438,0.0,14.2969,7.1484,2.3828
2016-09-08 04:00:00,0.0,0.0,26.047,41.8612,6.5118,93.025,7.442,10.2328,8.3722,276.4062,0.0,6603.0975,1.83,76.25,0.0,14.2969,14.2969,3.5742
2016-09-08 05:00:00,24.1865,2.7908,26.9772,40.931,6.5118,107.909,11.163,15.8142,8.3722,274.0234,0.0,6535.845,1.83,47.6562,28.5938,7.1484,0.0,3.5742
2016-09-08 06:00:00,16.7445,0.0,26.047,38.1402,6.5118,93.025,9.3025,60.4662,9.3025,300.2344,16.084,7189.6125,126.88,76.25,114.375,14.2969,42.8906,3.5742
2016-09-08 07:00:00,19.5352,2.7908,40.0008,38.1402,6.5118,126.514,10.2328,18.605,7.442,321.6797,24.126,7486.53,150.06,85.7812,28.5938,35.7422,414.6094,9.5312
2016-09-08 08:00:00,16.7445,2.7908,39.0705,38.1402,6.5118,138.6072,10.2328,30.6982,15.8142,452.7344,28.8916,7415.6175,173.24,2935.625,428.9062,28.5938,507.5391,85.7812
2016-09-08 09:00:00,0.0,2.7908,53.0242,38.1402,7.442,142.3282,10.2328,28.8378,6.5118,400.3125,17.5732,8007.165,173.24,3431.25,371.7188,700.5469,743.4375,72.6758
2016-09-08 10:00:00,18.605,0.0,56.7452,35.3495,6.5118,120.9325,9.3025,27.9075,10.2328,352.6562,53.9111,7745.475,163.48,2640.1562,371.7188,428.9062,636.2109,48.8477
2016-09-08 11:00:00,16.7445,2.7908,40.0008,33.489000000000004,6.5118,135.8165,9.3025,55.815,14.884,214.4531,34.2529,18677.4375,95.16,3507.5,314.5312,386.0156,600.4688,26.2109
2016-09-08 12:00:00,0.0,1.8605,40.931,37.21,6.5118,104.188,15.8142,17.6748,7.442,223.9844,33.3594,20917.3575,4.88,2182.6562,200.1562,128.6719,571.875,10.7227
2016-09-08 13:00:00,20.4655,0.0,39.0705,28.8378,7.442,122.793,10.2328,26.047,14.884,245.4297,14.8926,21776.085,9.76,3259.6875,200.1562,564.7266,707.6953,2.3828
2016-09-08 14:00:00,18.605,2.7908,26.9772,36.2798,6.5118,93.025,2.7908,40.931,8.3722,297.8516,13.4033,18723.1875,2.44,3088.125,171.5625,178.7109,743.4375,1.1914
2016-09-08 15:00:00,0.0,0.0,26.047,30.6982,6.5118,108.8392,9.3025,17.6748,14.884,259.7266,10.1269,21739.9425,7.93,2926.0938,57.1875,14.2969,600.4688,1.1914
2016-09-08 16:00:00,21.3958,2.7908,39.0705,38.1402,0.0,93.025,9.3025,35.3495,7.442,316.9141,0.0,20659.3275,1.83,733.9062,28.5938,14.2969,507.5391,2.3828
2016-09-08 17:00:00,7.442,3.721,26.047,0.0,6.5118,128.3745,10.2328,11.163,15.8142,219.2188,0.0,21459.9525,0.0,562.3438,114.375,21.4453,564.7266,1.1914
2016-09-08 18:00:00,17.6748,0.0,53.9545,40.931,6.5118,125.5838,8.3722,24.1865,9.3025,195.3906,0.0,21563.805,4.88,419.375,114.375,14.2969,764.8828,3.5742
2016-09-08 19:00:00,3.721,2.7908,26.047,42.7915,6.5118,131.1653,2.7908,76.2805,6.5118,197.7734,0.0,21970.98,2.44,181.0938,142.9688,21.4453,714.8438,3.5742
2016-09-08 20:00:00,15.8142,2.7908,40.0008,0.0,6.5118,136.7468,10.2328,50.2335,9.3025,250.1953,0.0,21981.96,2.44,123.9062,228.75,21.4453,743.4375,2.3828
2016-09-08 21:00:00,21.3958,0.0,64.1872,45.5822,6.5118,174.887,10.2328,62.3268,13.9538,195.3906,62.5488,20611.7475,2.44,123.9062,142.9688,7.1484,686.25,15.4883
2016-09-08 22:00:00,0.0,2.7908,53.0242,40.0008,0.0,158.1425,8.3722,82.7922,7.442,245.4297,24.7217,21442.5675,2.44,76.25,85.7812,14.2969,714.8438,26.2109
2016-09-08 23:00:00,17.6748,2.7908,40.931,40.931,7.442,205.5852,0.9302,35.3495,8.3722,269.2578,0.0,20336.3325,2.44,66.7188,114.375,7.1484,621.9141,54.8047
2016-09-09 00:00:00,20.4655,0.0,68.8385,0.0,5.5815,209.3062,10.2328,34.4192,7.442,257.3438,0.0,20276.4,2.44,57.1875,114.375,7.1484,593.3203,64.3359
2016-09-09 01:00:00,0.0,2.7908,40.0008,40.931,7.442,185.1198,10.2328,23.2562,15.8142,283.5547,0.0,19785.5025,2.44,57.1875,57.1875,7.1484,357.4219,19.0625
2016-09-09 02:00:00,15.8142,3.721,39.0705,37.21,6.5118,189.771,9.3025,24.1865,6.5118,305.0,0.0,19987.26,93.94,38.125,28.5938,0.0,21.4453,2.3828
2016-09-09 03:00:00,20.4655,0.0,26.047,0.0,6.5118,139.5375,0.9302,29.768,8.3722,302.6172,0.0,20748.0825,78.08,38.125,0.0,7.1484,42.8906,1.1914
2016-09-09 04:00:00,0.0,2.7908,40.0008,35.3495,6.5118,143.2585,10.2328,18.605,15.8142,262.1094,0.0,19728.315,75.64,28.5938,0.0,14.2969,7.1484,3.5742
2016-09-09 05:00:00,23.2562,0.0,26.9772,35.3495,7.442,109.7695,9.3025,21.3958,8.3722,333.5938,0.0,21915.6225,70.15,57.1875,28.5938,7.1484,7.1484,4.7656
2016-09-09 06:00:00,16.7445,2.7908,26.047,28.8378,5.5815,139.5375,9.3025,34.4192,9.3025,288.3203,21.1474,22525.9275,70.15,57.1875,114.375,7.1484,28.5938,3.5742
2016-09-09 07:00:00,19.5352,2.7908,26.047,35.3495,7.442,128.3745,9.3025,14.884,8.3722,319.2969,19.6582,22886.4375,132.98,66.7188,0.0,14.2969,421.7578,4.7656
2016-09-09 08:00:00,12.0932,0.0,41.8612,33.489000000000004,6.5118,188.8407,10.2328,32.5587,14.884,350.2734,19.0625,21128.265,153.72,1172.3438,314.5312,28.5938,450.3516,44.082
2016-09-09 09:00:00,4.6512,1.8605,53.0242,37.21,6.5118,204.655,10.2328,15.8142,9.3025,266.875,30.6787,22414.2975,161.04,4069.8438,400.3125,21.4453,714.8438,88.1641
2016-09-09 10:00:00,19.5352,2.7908,65.1175,55.815,6.5118,211.1668,16.7445,21.3958,6.5118,297.8516,0.0,21643.8675,143.96,2973.75,285.9375,421.7578,757.7344,16.6797
2016-09-09 11:00:00,16.7445,3.721,53.9545,32.5587,6.5118,198.1432,10.2328,44.652,14.884,295.4688,0.2979,22277.0475,164.7,4203.2812,228.75,571.875,721.9922,28.5938
2016-09-09 12:00:00,0.0,0.0,39.0705,31.6285,6.5118,146.9795,1.8605,12.0932,9.3025,314.5312,3.2764,22498.4775,147.01,2182.6562,457.5,42.8906,643.3594,16.6797
2016-09-09 13:00:00,20.4655,2.7908,40.0008,31.6285,7.442,172.0962,10.2328,34.4192,14.884,321.6797,11.3184,22795.8525,0.0,3183.4375,343.125,100.0781,700.5469,10.7227
2016-09-09 14:00:00,3.721,0.0,38.1402,31.6285,6.5118,154.4215,10.2328,32.5587,8.3722,347.8906,11.3184,23085.9075,3.05,2907.0312,142.9688,50.0391,629.0625,1.1914
2016-09-09 15:00:00,14.884,2.7908,27.9075,30.6982,7.442,120.0022,11.163,24.1865,6.5118,293.0859,19.9561,22977.9375,0.0,3116.7188,114.375,71.4844,579.0234,2.3828
2016-09-09 16:00:00,2.7908,2.7908,26.047,32.5587,5.5815,148.84,10.2328,23.2562,15.8142,285.9375,18.4668,23087.7375,26.23,295.4688,85.7812,35.7422,714.8438,1.1914
2016-09-09 17:00:00,23.2562,0.0,40.0008,31.6285,7.442,159.0727,9.3025,13.0235,8.3722,326.4453,13.1055,21678.6375,7.93,76.25,85.7812,28.5938,364.5703,1.1914
2016-09-09 18:00:00,3.721,2.7908,40.0008,31.6285,6.5118,148.84,1.8605,33.489000000000004,7.442,269.2578,26.2109,21909.675,1.83,47.6562,85.7812,35.7422,629.0625,2.3828
2016-09-09 19:00:00,19.5352,2.7908,52.094,35.3495,0.0,139.5375,9.3025,46.5125,9.3025,278.7891,18.4668,21894.5775,0.61,209.6875,200.1562,50.0391,621.9141,1.1914
2016-09-09 20:00:00,18.605,0.0,26.047,64.1872,6.5118,142.3282,10.2328,58.6058,16.7445,307.3828,33.3594,20449.7925,2.44,19.0625,57.1875,135.8203,686.25,2.3828
2016-09-09 21:00:00,0.0,2.7908,52.094,41.8612,6.5118,160.9332,9.3025,85.583,8.3722,295.4688,31.2744,17017.6275,1.22,181.0938,28.5938,57.1875,528.9844,2.3828
2016-09-09 22:00:00,19.5352,2.7908,40.0008,40.0008,6.5118,178.608,9.3025,33.489000000000004,8.3722,295.4688,30.3809,17468.7225,89.67,38.125,28.5938,35.7422,85.7812,2.3828
2016-09-09 23:00:00,17.6748,0.0,26.047,40.0008,6.5118,158.1425,8.3722,28.8378,8.3722,321.6797,3.5742,16524.4425,71.37,38.125,28.5938,185.8594,135.8203,3.5742
2016-09-10 00:00:00,0.0,2.7908,40.0008,44.652,7.442,157.2122,8.3722,36.2798,8.3722,276.4062,0.0,18434.9625,76.86,19.0625,85.7812,28.5938,157.2656,4.7656
2016-09-10 01:00:00,19.5352,0.0,40.0008,0.0,5.5815,162.7938,9.3025,21.3958,16.7445,297.8516,0.0,15393.045,65.27,19.0625,57.1875,7.1484,142.9688,4.7656
2016-09-10 02:00:00,15.8142,2.7908,26.047,41.8612,7.442,151.6307,1.8605,25.1167,8.3722,319.2969,0.0,15347.295,67.71,19.0625,0.0,21.4453,114.375,4.7656
2016-09-10 03:00:00,16.7445,2.7908,40.931,44.652,5.5815,153.4912,8.3722,35.3495,6.5118,340.7422,0.0,16126.875,73.2,19.0625,0.0,28.5938,42.8906,3.5742
2016-09-10 04:00:00,2.7908,0.0,26.047,70.699,7.442,130.235,10.2328,12.0932,8.3722,376.4844,0.0,16090.275,73.2,19.0625,0.0,14.2969,21.4453,4.7656
2016-09-10 05:00:00,22.326,2.7908,40.0008,31.6285,6.5118,134.8862,10.2328,22.326,16.7445,362.1875,0.0,16497.45,74.42,19.0625,57.1875,35.7422,28.5938,4.7656
2016-09-10 06:00:00,17.6748,0.0,40.0008,30.6982,6.5118,125.5838,8.3722,30.6982,9.3025,345.5078,0.0,14576.865,79.3,638.5938,85.7812,14.2969,14.2969,4.7656
2016-09-10 07:00:00,19.5352,2.7908,26.047,63.257,6.5118,149.7702,1.8605,25.1167,9.3025,285.9375,0.0,14693.985,78.08,409.8438,0.0,35.7422,42.8906,5.957000000000002
2016-09-10 08:00:00,0.0,2.7908,26.047,36.2798,0.0,121.8628,10.2328,33.489000000000004,8.3722,338.3594,19.9561,17119.65,70.76,314.5312,28.5938,28.5938,257.3438,3.5742
2016-09-10 09:00:00,16.7445,0.0,27.9075,29.768,7.442,160.9332,10.2328,19.5352,7.442,281.1719,20.8496,16858.4175,31.11,247.8125,171.5625,235.8984,450.3516,19.0625
2016-09-10 10:00:00,18.605,2.7908,41.8612,34.4192,13.0235,154.4215,10.2328,26.9772,9.3025,333.5938,33.6572,19139.97,0.61,95.3125,285.9375,50.0391,621.9141,14.2969
2016-09-10 11:00:00,15.8142,0.0,53.0242,72.5595,7.442,205.5852,7.442,31.6285,15.8142,319.2969,7.4463,20497.3725,1.22,47.6562,343.125,57.1875,700.5469,33.3594
2016-09-10 12:00:00,19.5352,2.7908,53.0242,36.2798,6.5118,230.702,1.8605,23.2562,8.3722,328.8281,28.5938,18122.49,1.22,28.5938,257.3438,57.1875,743.4375,26.2109
2016-09-10 13:00:00,0.0,2.7908,40.0008,64.1872,13.0235,211.1668,16.7445,17.6748,7.442,347.8906,7.7441,20381.1675,5.49,28.5938,314.5312,64.3359,636.2109,34.5508
2016-09-10 14:00:00,14.884,2.7908,66.97800000000001,29.768,6.5118,225.1205,1.8605,26.047,9.3025,343.125,0.2979,20684.0325,0.61,9.5312,171.5625,50.0391,822.0703,3.5742
2016-09-10 15:00:00,20.4655,0.0,41.8612,31.6285,6.5118,174.887,9.3025,35.3495,15.8142,424.1406,0.0,23887.905,2.44,19.0625,142.9688,42.8906,721.9922,34.5508
2016-09-10 16:00:00,15.8142,2.7908,40.931,30.6982,6.5118,172.0962,9.3025,32.5587,8.3722,378.8672,0.0,23698.0425,1.22,9.5312,57.1875,42.8906,593.3203,1.1914
2016-09-10 17:00:00,8.3722,2.7908,40.931,29.768,6.5118,152.561,8.3722,24.1865,9.3025,400.3125,0.0,23718.63,1.22,9.5312,171.5625,42.8906,514.6875,1.1914
2016-09-10 18:00:00,18.605,0.0,26.047,67.9082,7.442,134.8862,9.3025,20.4655,6.5118,395.5469,0.0,23525.565,1.83,257.3438,142.9688,42.8906,571.875,1.1914
2016-09-10 19:00:00,15.8142,2.7908,40.0008,29.768,6.5118,132.0955,0.9302,24.1865,9.3025,395.5469,0.0,18714.9525,1.83,66.7188,171.5625,21.4453,700.5469,2.3828
2016-09-10 20:00:00,0.0,1.8605,26.047,64.1872,6.5118,146.0492,9.3025,23.2562,13.9538,393.1641,0.0,16414.185,1.22,76.25,114.375,21.4453,686.25,11.9141
2016-09-10 21:00:00,20.4655,0.0,40.931,60.4662,6.5118,129.3047,9.3025,34.4192,7.442,412.2266,0.0,18935.925,2.44,104.8438,57.1875,21.4453,657.6562,2.3828
2016-09-10 22:00:00,15.8142,2.7908,26.9772,30.6982,7.442,153.4912,9.3025,50.2335,8.3722,390.7812,0.0,19887.0675,1.22,85.7812,57.1875,21.4453,243.0469,3.5742
2016-09-10 23:00:00,19.5352,3.721,53.9545,65.1175,6.5118,160.003,9.3025,40.931,15.8142,409.8438,0.0,19092.8475,1.83,104.8438,28.5938,21.4453,121.5234,1.1914
2016-09-11 00:00:00,13.0235,0.0,40.0008,33.489000000000004,6.5118,182.329,8.3722,63.257,7.442,374.1016,0.0,16842.8625,1.83,57.1875,57.1875,14.2969,185.8594,2.3828
2016-09-11 01:00:00,3.721,2.7908,52.094,65.1175,6.5118,164.6542,9.3025,57.6755,7.442,362.1875,0.0,15501.93,1.22,66.7188,28.5938,21.4453,121.5234,3.5742
2016-09-11 02:00:00,18.605,0.0,39.0705,31.6285,6.5118,170.2358,9.3025,34.4192,15.8142,397.9297,0.0,12190.545,2.44,390.7812,28.5938,35.7422,142.9688,3.5742
2016-09-11 03:00:00,14.884,2.7908,40.0008,60.4662,6.5118,160.9332,2.7908,33.489000000000004,7.442,376.4844,0.0,14806.53,1.22,228.75,0.0,28.5938,92.9297,2.3828
2016-09-11 04:00:00,18.605,2.7908,39.0705,29.768,7.442,141.398,10.2328,17.6748,8.3722,371.7188,0.0,14324.7825,1.83,238.2812,0.0,28.5938,28.5938,4.7656
2016-09-11 05:00:00,23.2562,0.0,13.0235,71.6292,5.5815,134.8862,9.3025,19.5352,13.9538,397.9297,0.0,12266.49,1.83,543.2812,57.1875,28.5938,28.5938,4.7656
2016-09-11 06:00:00,13.0235,2.7908,40.0008,36.2798,7.442,128.3745,9.3025,41.8612,8.3722,397.9297,0.0,18670.575,1.22,495.625,85.7812,28.5938,21.4453,4.7656
2016-09-11 07:00:00,2.7908,0.0,40.0008,35.3495,5.5815,157.2122,10.2328,21.3958,6.5118,395.5469,0.0,14316.09,2.44,142.9688,0.0,28.5938,278.7891,4.7656
2016-09-11 08:00:00,18.605,2.7908,26.9772,72.5595,7.442,139.5375,8.3722,40.931,15.8142,405.0781,5.0635,19349.9625,1.22,114.375,0.0,50.0391,393.1641,3.5742
