timestamp,Fox_lodging_Stephen,Fox_education_Virginia,Fox_lodging_Stephan,Fox_office_Israel,Fox_education_Lilly,Fox_education_Kris,Fox_lodging_Warren,Fox_office_Clayton,Fox_office_Demetrius,Hog_education_Hallie,Hog_education_Wayne,Hog_office_Mari,Hog_lodging_Shanti,Hog_education_Jordan,Hog_office_Lavon,Hog_office_Almeda,Hog_lodging_Shonda,Hog_lodging_Mauricio
2016-07-09 21:00:00,66.48,7.14,34.47,107.75,188.85,125.04,44.57,118.13,94.51,59.368,194.057,24.369,178.41400000000004,120.855,523.436,29.159,96.0,313.0
2016-07-09 22:00:00,66.85,5.26,34.21,105.02,174.34,74.21,42.67,112.13,96.5,57.185,201.531,25.947,174.388,123.188,519.979,33.975,94.0,310.0
2016-07-09 23:00:00,66.41,6.68,34.09,109.28,171.29,36.16,41.4,112.38,108.73,57.989,198.137,25.678,169.83599999999996,123.613,516.344,35.554,100.0,310.0
2016-07-10 00:00:00,66.89,6.13,33.97,104.84,170.74,34.64,40.71,105.18,93.63,56.469,197.141,25.75800000000001,164.705,89.82600000000002,490.522,34.415,100.0,307.0
2016-07-10 01:00:00,66.22,6.59,34.61,104.4,170.24,34.78,41.44,104.42,115.69,58.19300000000001,197.778,25.975,164.69,60.57899999999999,486.588,34.903,101.0,308.0
2016-07-10 02:00:00,67.25,5.97,34.77,105.78,170.34,35.4,40.23,101.82,120.75,56.969,195.74400000000003,26.592,164.128,61.084,486.753,34.945,93.0,308.0
2016-07-10 03:00:00,66.65,6.58,34.91,104.15,169.65,35.85,39.38,95.66,118.13,57.502,188.6,26.466,165.04,55.802,469.115,34.835,90.0,307.0
2016-07-10 04:00:00,67.33,5.96,34.91,104.59,172.16,35.41,38.39,100.03,126.64,57.81100000000001,187.779,25.773000000000003,165.41400000000004,52.067,472.311,34.453,78.0,305.0
2016-07-10 05:00:00,66.6,6.22,33.79,106.91,183.57,34.91,37.83,91.62,126.63,57.63800000000001,188.063,25.863000000000003,167.26,52.368,475.082,35.209,78.0,301.0
2016-07-10 06:00:00,63.51,5.56,32.65,106.16,204.59,110.78,35.75,95.61,93.76,57.435,185.193,26.094,163.916,56.106,471.774,36.33,79.0,294.0
2016-07-10 07:00:00,62.96,5.6,32.73,104.08,192.64,150.49,35.89,91.76,36.47,56.217,185.2,25.969,161.489,84.898,477.139,36.823,80.0,298.0
2016-07-10 08:00:00,63.59,6.35,32.65,106.35,188.34,127.03,37.06,97.11,70.82,54.932,179.06799999999996,52.07899999999999,161.42600000000004,131.231,460.62,31.152,83.0,297.0
2016-07-10 09:00:00,63.33,5.94,32.79,103.94,188.05,122.72,38.0,101.63,73.52,55.88800000000001,179.384,155.112,163.241,134.381,485.792,30.421,87.0,294.0
2016-07-10 10:00:00,62.8,7.12,33.07,104.98,185.36,130.96,37.12,98.15,43.97,58.431,183.722,147.356,172.59099999999995,137.475,511.96,29.708,90.0,297.0
2016-07-10 11:00:00,63.43,6.19,33.53,106.54,185.1,140.53,39.94,122.62,70.78,57.804,186.422,141.909,175.075,139.609,552.995,28.361,99.0,301.0
2016-07-10 12:00:00,62.45,5.93,32.99,105.34,186.31,142.84,44.08,128.95,43.92,61.453,192.025,118.452,177.162,141.704,654.351,27.893,108.0,303.0
2016-07-10 13:00:00,62.83,4.89,33.02,105.16,185.62,150.45,40.46,134.67,53.91,63.432,189.79,126.185,180.776,139.584,766.6419999999997,29.50800000000001,128.0,305.0
2016-07-10 14:00:00,62.72,6.36,33.31,105.23,186.27,153.84,39.42,143.58,85.1,64.031,192.123,124.437,181.982,141.60399999999996,1070.223,28.978,116.0,309.0
2016-07-10 15:00:00,63.0,6.62,33.63,105.55,187.34,163.68,44.02,144.84,55.7,62.364,185.174,126.238,190.845,139.065,1016.055,27.992,112.0,312.0
2016-07-10 16:00:00,62.34,5.04,33.26,108.08,187.1,159.18,42.45,145.16,62.91,61.604,182.943,139.82299999999998,181.698,137.385,1086.608,29.014,98.0,315.0
2016-07-10 17:00:00,63.07,5.98,33.15,109.75,186.2,157.29,43.26,141.89,67.47,57.592,183.716,133.69899999999998,182.12,136.056,1128.466,29.132,102.0,314.0
2016-07-10 18:00:00,62.4,7.3,33.18,105.72,184.47,152.43,43.53,140.7,52.28,55.207,180.271,140.18,186.361,138.273,1116.3339999999996,29.586,110.0,320.0
2016-07-10 19:00:00,63.74,6.68,33.14,108.94,183.8,141.25,48.1,126.36,90.01,56.002,183.497,35.63800000000001,188.334,129.335,1080.7910000000004,28.803,108.0,319.0
2016-07-10 20:00:00,66.04,6.63,34.47,110.24,186.18,137.54,46.94,115.89,88.7,55.029,191.604,24.094,199.11,126.645,1030.717,28.687,103.0,318.0
2016-07-10 21:00:00,66.67,7.01,34.72,105.08,183.66,118.8,44.89,108.79,122.25,57.753,204.385,24.187,186.29,132.029,1030.289,29.23,107.0,321.0
2016-07-10 22:00:00,66.24,6.31,34.67,106.15,175.81,72.03,45.65,108.61,115.71,56.904,210.164,25.971,189.266,135.564,1007.536,33.9,108.0,320.0
2016-07-10 23:00:00,67.0,6.3,34.73,104.64,171.77,34.93,42.03,99.24,120.86,57.31399999999999,204.687,25.113000000000003,180.711,135.095,1070.644,35.587,116.0,320.0
2016-07-11 00:00:00,66.19,6.59,34.62,105.06,168.11,34.9,40.72,63.38,108.4,57.076,203.096,25.278,171.55900000000003,93.582,1068.4260000000004,35.745,95.0,320.0
2016-07-11 01:00:00,49.9,4.52,25.86,79.54,127.4,34.5,39.64,35.82,92.49,57.379,202.827,25.509,168.40400000000002,61.867,1014.556,35.231,89.0,314.0
2016-07-11 02:00:00,66.67,5.08,34.86,106.28,128.35,35.94,39.38,36.02,118.31,57.059,199.811,25.341,166.958,61.37300000000001,1013.936,34.596,92.0,316.0
2016-07-11 03:00:00,50.21,3.05,25.97,79.88,85.75,17.43,38.19,36.95,110.39,56.85,198.465,25.305,165.22099999999998,56.476000000000006,1018.353,35.097,80.0,314.0
2016-07-11 04:00:00,33.21,7.19,17.05,52.3,85.74,34.51,37.67,36.04,120.85,56.96100000000001,200.846,25.83,165.02200000000005,53.801,1023.3,34.426,78.0,311.0
2016-07-11 05:00:00,66.25,20.67,33.99,105.37,193.15,35.3,37.13,82.3,247.07,56.168,199.749,27.818,166.74599999999995,52.903,1021.027,35.137,77.0,308.0
2016-07-11 06:00:00,63.17,20.44,32.84,107.66,214.85,105.62,34.66,102.63,169.26,58.322,203.846,98.422,169.37,57.15,1099.562,58.33,76.0,306.0
2016-07-11 07:00:00,62.61,21.07,32.93,125.24,207.08,156.42,36.46,98.55,138.66,56.132,203.05900000000003,132.616,196.974,92.727,1441.977,87.12799999999999,78.0,314.0
2016-07-11 08:00:00,63.41,20.94,36.97,129.56,204.11,152.1,36.96,120.81,168.29,57.702,216.152,143.269,198.752,141.305,1527.719,93.043,85.0,320.0
2016-07-11 09:00:00,62.99,22.13,37.96,143.48,215.03,156.5,37.35,127.72,170.81,64.39399999999999,233.896,129.765,202.164,154.028,1020.674,99.444,96.0,334.0
2016-07-11 10:00:00,72.98,21.94,38.66,142.15,218.45,168.93,36.7,133.35,153.2,72.17,269.093,108.026,203.968,165.612,964.548,112.415,92.0,337.0
2016-07-11 11:00:00,62.79,22.47,38.15,142.69,220.68,159.16,37.83,144.69,155.13,75.721,262.786,142.22799999999995,210.448,173.502,993.665,115.143,93.0,332.0
2016-07-11 12:00:00,63.23,21.74,38.04,145.4,228.98,169.0,37.76,148.01,165.87,75.256,265.43,143.94299999999996,220.838,177.692,1123.864,112.838,106.0,353.0
2016-07-11 13:00:00,64.07,21.96,37.63,144.42,232.47,186.21,40.42,148.3,134.94,78.123,270.259,165.951,223.803,180.935,1577.775,106.064,114.0,370.0
2016-07-11 14:00:00,63.17,21.26,37.17,142.06,242.34,198.33,43.7,137.21,158.88,78.734,280.23400000000004,176.898,213.647,180.13,1953.842,103.895,110.0,384.0
2016-07-11 15:00:00,62.72,21.84,37.82,142.02,241.05,173.12,42.77,118.97,132.2,77.611,279.22,181.803,205.174,177.604,2096.495,102.922,114.0,378.0
2016-07-11 16:00:00,62.38,21.37,37.41,136.46,211.8,148.22,43.1,152.3,128.52,75.9,283.713,186.341,216.892,176.18,2151.234,100.053,112.0,382.0
2016-07-11 17:00:00,62.88,20.52,35.14,128.93,200.0,169.0,43.0,161.54,140.09,71.317,282.378,165.85299999999995,231.247,167.33,2162.896,95.201,116.0,376.0
2016-07-11 18:00:00,62.91,17.11,33.76,123.15,191.93,151.13,41.9,155.34,62.75,66.797,269.36,169.643,227.268,153.11700000000005,2077.214,87.146,114.0,379.0
2016-07-11 19:00:00,65.81,15.63,33.53,122.46,188.27,145.47,40.44,142.27,54.89,61.097,248.506,151.255,212.26,141.42600000000004,1884.486,81.418,113.0,388.0
2016-07-11 20:00:00,66.45,13.83,35.12,126.65,184.68,114.7,42.51,136.14,105.05,58.64100000000001,245.07,146.41299999999995,208.71400000000003,139.839,1837.169,70.015,102.0,374.0
2016-07-11 21:00:00,66.93,12.93,35.35,112.32,183.74,117.11,42.86,129.92,106.58,59.591,241.725,155.717,204.109,138.247,1758.534,72.132,106.0,356.0
2016-07-11 22:00:00,66.48,12.15,35.01,108.64,180.76,75.8,42.44,115.94,74.16,60.326,231.80900000000003,132.329,208.461,136.611,1475.437,74.36399999999998,119.0,354.0
2016-07-11 23:00:00,67.24,8.94,35.1,107.07,182.69,36.68,40.01,111.82,118.18,59.008,224.016,36.417,194.89,131.57399999999998,1204.082,60.631,112.0,356.0
2016-07-12 00:00:00,66.23,5.97,34.98,107.66,160.76,35.82,39.16,45.88,93.07,59.575,225.602,27.741,191.007,95.011,1193.228,54.78100000000001,100.0,360.0
2016-07-12 01:00:00,65.64,6.48,35.02,108.09,162.46,47.44,38.73,44.76,108.11,59.157,227.586,27.47,178.83599999999996,62.059,1222.262,53.819,99.0,351.0
2016-07-12 02:00:00,66.15,5.77,35.14,108.34,163.74,47.04,37.97,43.05,120.11,57.879,218.77,27.606,175.83700000000005,60.35,845.2539999999997,42.40600000000001,94.0,343.0
2016-07-12 03:00:00,65.63,6.31,34.8,105.13,162.55,36.12,37.64,44.3,114.34,58.824,214.155,27.34,175.71400000000003,54.495,614.937,39.434,89.0,336.0
2016-07-12 04:00:00,65.55,15.66,34.52,103.06,161.05,39.1,37.15,42.74,112.42,58.287,213.961,27.698,171.608,52.00899999999999,538.937,39.8,86.0,336.0
2016-07-12 05:00:00,64.91,20.51,33.78,102.73,177.14,43.85,36.7,89.42,215.51,57.658,209.465,30.461,176.35299999999995,51.881,481.56,39.914,86.0,325.0
2016-07-12 06:00:00,62.17,17.99,32.1,110.64,209.23,108.48,34.51,110.47,145.27,58.65600000000001,212.829,93.697,176.886,55.145,495.202,62.694,85.0,327.0
2016-07-12 07:00:00,61.45,12.91,32.18,120.19,201.27,161.35,35.54,104.45,156.4,57.089,211.44,118.724,203.499,90.981,926.906,82.265,89.0,347.0
2016-07-12 08:00:00,61.93,12.87,35.21,129.85,206.19,154.79,37.04,125.12,157.88,59.613,219.182,129.659,213.925,138.834,913.356,90.747,93.0,352.0
2016-07-12 09:00:00,61.46,14.36,36.18,141.59,217.72,165.69,36.45,132.7,135.29,64.312,230.277,125.799,221.354,148.88299999999995,569.7719999999998,104.134,98.0,352.0
2016-07-12 10:00:00,61.75,13.53,37.39,146.53,213.12,165.25,37.57,138.77,160.39,68.045,249.49,138.329,211.212,158.52100000000004,511.086,100.274,89.0,340.0
2016-07-12 11:00:00,61.3,13.8,36.69,144.02,212.29,171.49,38.16,149.96,133.49,68.604,270.831,148.424,210.87,161.096,516.1669999999998,121.928,92.0,350.0
2016-07-12 12:00:00,63.77,13.91,36.88,140.66,206.75,179.76,40.33,151.99,155.95,70.96,282.3590000000001,150.595,221.068,170.4,515.6659999999998,113.241,106.0,356.0
2016-07-12 13:00:00,60.88,13.37,37.14,144.05,212.0,190.78,41.87,153.54,123.8,71.956,281.423,145.608,221.378,170.855,524.7819999999998,106.863,110.0,355.0
2016-07-12 14:00:00,61.63,14.42,36.92,141.26,238.33,177.77,42.9,159.57,143.41,75.229,281.656,142.381,190.881,175.04,590.768,103.099,110.0,368.0
2016-07-12 15:00:00,60.81,14.59,36.65,138.69,215.85,177.48,44.23,162.47,136.46,74.304,284.184,160.22899999999996,204.535,175.79,568.486,95.396,106.0,356.0
2016-07-12 16:00:00,61.51,14.02,36.5,135.37,209.02,154.94,43.44,161.73,124.48,74.518,275.948,158.808,222.712,169.312,566.746,94.948,101.0,355.0
2016-07-12 17:00:00,61.01,13.73,35.13,128.67,196.14,162.68,44.51,153.38,137.84,69.73899999999999,264.233,154.26,220.186,162.322,596.0459999999998,86.561,104.0,354.0
2016-07-12 18:00:00,61.63,12.53,34.0,125.04,192.8,150.88,42.33,147.81,61.27,66.587,249.988,167.35,224.326,141.424,461.74,80.914,106.0,354.0
2016-07-12 19:00:00,61.9,12.89,33.62,125.56,184.27,148.9,42.72,136.57,81.83,61.757,232.051,161.07,203.058,129.38299999999998,479.337,77.238,120.0,359.0
2016-07-12 20:00:00,65.5,12.31,35.22,124.89,190.65,124.27,44.7,132.77,77.56,59.239,231.548,153.937,186.701,127.07,460.131,72.62,114.0,344.0
2016-07-12 21:00:00,65.51,12.48,35.1,113.27,202.83,107.24,44.37,122.53,55.63,60.773,219.531,135.838,188.125,125.963,437.6,71.32300000000002,111.0,326.0
2016-07-12 22:00:00,65.03,12.12,35.01,97.77,170.95,69.66,44.4,123.85,108.34,63.18600000000001,222.73,106.593,191.424,131.924,417.884,68.3,124.0,329.0
2016-07-12 23:00:00,65.48,6.81,34.56,90.92,164.54,38.24,42.14,106.94,113.08,61.303,223.39,44.602,189.752,131.2,399.727,51.92100000000001,124.0,332.0
2016-07-13 00:00:00,65.35,4.97,34.46,91.76,160.75,37.69,40.95,43.92,94.71,58.554,221.453,33.459,181.94,95.93,395.704,48.669,107.0,336.0
2016-07-13 01:00:00,66.24,4.28,34.51,87.96,170.42,45.97,40.26,41.7,130.88,58.258,221.328,32.466,178.17,64.646,512.649,47.867,105.0,326.0
2016-07-13 02:00:00,66.08,4.72,34.58,91.22,163.55,44.94,38.96,41.65,125.49,57.584,215.21,31.722,173.21,63.268,553.364,36.243,94.0,328.0
2016-07-13 03:00:00,65.53,4.67,34.6,90.15,162.75,37.93,38.76,41.4,121.43,58.147,211.287,31.528,171.808,57.377,557.366,35.615,89.0,323.0
2016-07-13 04:00:00,66.09,13.96,34.25,90.14,162.49,40.31,37.75,41.01,118.71,58.131,211.321,31.593000000000004,171.94,54.755,570.2130000000002,35.244,86.0,323.0
2016-07-13 05:00:00,65.46,14.45,33.63,87.19,177.52,43.58,37.13,88.75,237.24,57.65,211.145,33.17,174.352,54.034,575.344,35.604,86.0,319.0
2016-07-13 06:00:00,62.49,9.4,32.36,97.82,209.89,109.66,34.94,110.74,185.04,57.856,214.105,92.984,173.287,57.485,605.68,54.96,86.0,320.0
2016-07-13 07:00:00,62.31,9.86,32.35,107.26,195.2,162.23,36.73,102.61,146.2,57.705,212.715,110.863,196.275,91.184,896.0060000000003,75.998,90.0,340.0
2016-07-13 08:00:00,62.22,11.73,35.07,115.22,195.85,149.5,38.29,126.2,154.61,58.511,230.55,128.384,214.828,139.22,1420.705,88.001,94.0,352.0
2016-07-13 09:00:00,62.74,12.23,35.99,121.63,203.56,157.79,37.94,130.9,160.52,64.148,242.673,130.9,222.426,149.513,1618.517,89.461,99.0,361.0
2016-07-13 10:00:00,61.87,13.45,36.98,119.77,214.59,166.0,38.89,130.93,146.68,68.818,252.852,125.795,283.943,158.347,1453.179,97.41,96.0,346.0
2016-07-13 11:00:00,62.1,12.8,37.0,125.87,236.81,171.71,39.28,149.77,153.79,72.458,260.296,149.187,302.571,162.809,1160.746,113.068,98.0,346.0
2016-07-13 12:00:00,62.03,12.91,37.33,118.12,234.19,186.98,40.59,161.17,162.85,74.594,288.723,155.317,365.767,169.195,1189.017,107.646,101.0,353.0
2016-07-13 13:00:00,61.12,12.38,36.38,122.18,240.14,193.0,40.86,163.74,157.1,74.288,269.85,157.17,383.701,174.68200000000004,1192.092,96.978,115.0,362.0
2016-07-13 14:00:00,61.86,12.16,36.57,129.47,234.82,195.32,42.33,140.26,127.71,77.145,266.366,145.94299999999996,306.066,172.28599999999997,1177.754,92.071,106.0,367.0
2016-07-13 15:00:00,61.52,12.2,37.06,131.48,233.15,173.74,43.38,157.49,154.51,77.189,272.468,156.845,275.39,172.44,1163.182,80.783,108.0,357.0
2016-07-13 16:00:00,62.19,11.44,36.74,127.6,222.81,177.35,43.14,162.7,127.99,72.308,267.63,171.795,300.744,169.375,1174.191,76.807,105.0,356.0
2016-07-13 17:00:00,61.22,11.72,34.79,117.28,193.13,154.94,41.31,157.28,111.28,69.17,259.737,168.50400000000005,346.3180000000001,163.043,1193.656,75.158,107.0,351.0
2016-07-13 18:00:00,62.05,11.19,33.68,111.06,194.8,139.59,41.74,151.79,89.4,62.801,247.716,151.66,344.6330000000001,148.14700000000005,1160.457,74.195,112.0,347.0
2016-07-13 19:00:00,62.23,11.95,33.59,108.87,189.33,142.2,41.99,139.98,59.87,59.668,225.846,143.344,326.88,144.139,1032.534,71.604,105.0,351.0
2016-07-13 20:00:00,65.56,11.37,34.74,114.29,186.99,123.24,44.84,142.1,117.02,57.959,215.365,136.664,308.96,140.27200000000002,951.157,65.383,100.0,336.0
2016-07-13 21:00:00,65.52,11.76,35.01,111.14,192.11,123.91,51.45,149.13,84.5,59.095,211.93,125.294,304.125,138.829,871.655,48.152,100.0,322.0
2016-07-13 22:00:00,65.5,11.7,35.09,98.78,181.37,73.02,46.17,138.55,112.02,57.872,212.467,113.241,310.2870000000001,138.385,681.073,50.41,104.0,325.0
2016-07-13 23:00:00,65.79,6.61,34.99,90.64,164.77,37.63,42.49,123.05,121.15,58.785,212.703,36.174,295.756,137.872,490.375,51.507,113.0,327.0
2016-07-14 00:00:00,65.04,5.18,34.54,95.11,160.26,38.81,42.49,44.02,103.28,58.194,205.097,27.912,281.55,93.087,443.841,51.37300000000001,112.0,322.0
2016-07-14 01:00:00,65.67,4.61,34.36,91.98,160.97,44.69,41.49,44.16,109.75,58.524,196.61,26.976,276.601,63.688,407.465,52.987,98.0,315.0
2016-07-14 02:00:00,65.14,6.27,34.4,93.9,162.91,45.42,46.71,43.26,109.45,58.51600000000001,194.207,26.738000000000003,274.079,60.958,315.9240000000001,40.745,93.0,312.0
2016-07-14 03:00:00,65.78,6.71,34.4,88.6,162.58,38.26,40.42,43.1,105.65,58.322,193.66,26.833,270.043,55.38399999999999,13.362,39.222,87.0,308.0
2016-07-14 04:00:00,65.53,15.7,34.19,94.4,162.99,38.22,39.79,41.91,111.95,57.87300000000001,185.326,26.986,269.664,52.463,13.379,39.495,86.0,307.0
2016-07-14 05:00:00,64.91,19.37,33.5,92.44,176.96,44.08,39.3,99.69,220.93,58.051,181.876,28.916,270.394,54.567,13.35,39.779,84.0,303.0
2016-07-14 06:00:00,62.14,12.56,32.16,98.12,212.73,124.03,37.66,128.86,160.59,58.595,190.086,76.388,298.937,54.017,13.34,62.729,85.0,304.0
2016-07-14 07:00:00,62.44,12.06,32.25,101.1,196.15,189.13,38.14,130.15,148.5,57.666,191.068,92.297,336.32,90.811,63.905,80.215,89.0,326.0
2016-07-14 08:00:00,62.26,13.69,34.45,109.51,206.52,200.73,39.41,139.31,133.1,60.434,202.128,93.61,341.981,135.349,603.315,85.559,92.0,338.0
2016-07-14 09:00:00,62.0,12.07,35.79,117.1,206.21,182.9,38.44,154.24,151.96,63.46,226.015,114.152,350.451,144.46200000000005,591.37,94.538,101.0,337.0
2016-07-14 10:00:00,62.96,12.39,36.61,121.56,205.82,185.36,37.58,142.11,159.2,72.693,239.573,120.968,333.465,155.315,581.51,96.792,95.0,327.0
2016-07-14 11:00:00,63.36,11.67,37.41,128.42,210.69,185.73,40.79,161.05,130.14,76.548,248.764,115.401,333.285,161.701,539.7040000000002,112.375,102.0,329.0
2016-07-14 12:00:00,63.11,12.28,37.31,130.14,214.49,192.26,40.93,156.24,160.65,81.265,250.318,134.856,337.755,166.06900000000005,532.761,112.375,102.0,336.0
2016-07-14 13:00:00,62.82,11.93,36.76,128.62,235.82,179.69,40.22,166.74,157.42,81.368,251.107,123.516,336.366,169.167,512.3,112.375,112.0,341.0
2016-07-14 14:00:00,63.01,11.82,36.86,128.59,229.58,205.39,41.04,165.15,124.1,83.914,257.54200000000003,107.254,318.341,168.638,514.5319999999998,112.375,104.0,352.0
2016-07-14 15:00:00,62.83,12.82,37.07,130.37,216.64,198.69,41.69,167.74,156.59,83.56299999999997,255.892,106.46,314.767,168.484,539.996,112.375,103.0,343.0
2016-07-14 16:00:00,63.74,11.97,36.54,128.31,194.94,185.5,47.3,166.62,145.79,81.79,252.321,117.465,321.009,165.11900000000003,560.7669999999998,93.857,107.0,344.0
2016-07-14 17:00:00,62.68,11.56,35.76,121.05,191.31,151.73,43.15,160.81,115.24,73.654,245.551,115.21,336.918,156.14700000000005,554.04,86.03399999999998,109.0,332.0
2016-07-14 18:00:00,63.16,13.1,33.57,113.0,191.41,151.0,43.65,151.97,60.24,65.71600000000001,226.348,86.242,344.4480000000001,144.509,501.08,82.76,105.0,330.0
2016-07-14 19:00:00,64.29,12.6,33.15,112.97,183.72,144.21,42.5,140.96,82.39,61.272,204.535,107.294,339.886,139.373,466.959,82.25,111.0,331.0
2016-07-14 20:00:00,66.56,12.94,34.53,118.17,186.83,120.72,43.94,144.22,79.1,59.502,193.553,97.034,309.6620000000001,134.751,448.14,71.876,107.0,321.0
2016-07-14 21:00:00,67.32,12.79,34.61,108.85,184.56,115.83,53.11,142.12,104.04,59.725,182.468,91.143,290.822,133.335,426.973,50.22,122.0,305.0
2016-07-14 22:00:00,66.66,12.05,34.59,100.05,170.87,75.48,49.46,140.28,73.62,59.928,185.638,87.67399999999998,287.11,129.917,409.168,51.562,111.0,305.0
2016-07-14 23:00:00,66.95,7.81,34.47,94.89,177.55,36.25,43.9,121.39,110.29,59.635,184.264,34.082,290.478,129.759,398.262,53.415,101.0,308.0
2016-07-15 00:00:00,66.57,4.72,34.32,94.22,163.03,36.63,42.34,39.59,109.16,59.554,184.249,28.012,284.441,85.131,163.004,52.03,94.0,304.0
2016-07-15 01:00:00,67.0,5.3,34.18,97.57,168.68,35.97,39.88,37.32,119.05,59.247,185.485,27.186,265.895,60.089,13.498,51.304,96.0,305.0
2016-07-15 02:00:00,66.52,4.55,34.12,92.82,169.69,41.68,39.09,37.87,115.5,59.775,175.93900000000005,27.49,255.68400000000003,59.523,13.538,40.742,93.0,303.0
2016-07-15 03:00:00,66.94,5.06,34.38,97.71,177.68,38.33,37.71,37.38,114.05,58.919,172.192,27.277,255.235,53.549,13.521,39.046,80.0,297.0
2016-07-15 04:00:00,66.22,14.8,34.29,101.5,166.53,37.4,37.82,37.02,128.77,59.823,165.356,27.147,255.572,50.877,13.53,38.347,77.0,289.0
2016-07-15 05:00:00,66.46,11.16,33.09,106.68,187.52,43.15,37.19,98.52,231.51,58.625,163.506,29.36,253.833,50.816,13.526,38.406,76.0,289.0
2016-07-15 06:00:00,62.82,9.88,31.99,114.29,217.05,115.65,35.12,123.8,145.04,60.026,168.09,38.12300000000001,265.409,54.142,15.569,61.5,77.0,291.0
2016-07-15 07:00:00,62.55,9.55,32.29,122.15,201.37,172.38,38.21,127.1,143.32,58.548,178.928,50.002,305.8520000000001,83.399,13.725,68.641,81.0,308.0
2016-07-15 08:00:00,63.48,11.17,33.91,127.12,199.1,159.87,40.84,142.39,116.24,62.034,192.719,53.601000000000006,314.54,132.424,13.502,78.42399999999998,86.0,317.0
2016-07-15 09:00:00,63.2,10.78,35.61,135.59,213.39,162.55,38.7,152.8,123.96,67.971,214.09,108.262,313.347,142.192,13.53,86.875,97.0,322.0
2016-07-15 10:00:00,63.31,11.63,37.78,137.59,205.1,168.78,36.7,156.06,121.95,72.53699999999998,245.61900000000003,104.286,301.231,159.025,13.567,87.368,91.0,316.0
2016-07-15 11:00:00,62.56,11.14,37.74,139.16,202.23,167.21,37.38,159.59,145.34,75.064,258.144,106.901,317.464,158.957,137.819,107.288,88.0,316.0
2016-07-15 12:00:00,62.49,11.81,37.17,141.91,202.03,187.37,39.24,161.48,124.24,77.956,264.986,116.501,317.493,158.789,510.289,95.387,100.0,313.0
2016-07-15 13:00:00,62.98,12.32,36.73,143.2,202.89,195.84,40.21,163.8,117.45,77.633,269.805,130.567,338.97,158.409,557.305,89.54799999999999,97.0,310.0
2016-07-15 14:00:00,62.49,12.35,36.67,143.73,219.93,192.17,38.32,166.3,143.93,76.308,267.803,129.361,323.323,163.358,564.0219999999998,85.00200000000002,102.0,313.0
2016-07-15 15:00:00,62.99,12.96,36.73,136.7,206.29,184.24,39.86,167.53,114.76,74.273,265.903,133.187,312.647,164.58,560.502,83.191,102.0,315.0
2016-07-15 16:00:00,62.31,13.1,36.23,130.56,211.81,204.37,44.33,165.84,115.35,73.601,262.54400000000004,126.736,328.086,154.00799999999995,539.9069999999998,79.236,112.0,310.0
2016-07-15 17:00:00,62.63,11.99,34.39,120.91,191.01,174.39,42.87,149.49,102.75,69.792,255.21400000000003,125.707,334.881,144.7,588.221,68.055,105.0,306.0
2016-07-15 18:00:00,63.88,12.17,33.74,116.26,209.45,175.72,39.77,138.48,64.32,64.735,242.718,122.265,325.619,138.875,556.903,63.468,119.0,302.0
2016-07-15 19:00:00,63.52,12.58,32.87,113.1,186.5,163.36,43.13,131.74,56.54,58.167,211.525,118.789,314.695,121.897,469.233,63.185,108.0,302.0
2016-07-15 20:00:00,66.6,11.76,34.68,118.23,182.82,141.46,46.36,132.94,105.25,56.86,201.356,87.413,295.1140000000001,119.714,474.191,63.273,111.0,297.0
2016-07-15 21:00:00,66.05,12.29,34.7,114.72,181.71,129.25,45.22,131.11,76.38,57.003,189.893,113.12,281.795,118.557,435.043,43.782,96.0,300.0
2016-07-15 22:00:00,65.99,11.29,34.62,105.8,167.43,79.21,46.71,134.79,42.51,57.316,183.757,96.389,196.316,120.08,406.556,48.64,106.0,300.0
2016-07-15 23:00:00,66.5,7.38,34.56,96.03,162.2,42.98,43.42,121.54,102.95,56.983,174.859,32.13,181.139,120.492,357.17,49.772,100.0,302.0
2016-07-16 00:00:00,66.22,4.67,34.49,97.94,165.68,41.68,39.52,91.64,86.35,56.71,170.10299999999995,25.804,177.983,88.64299999999999,13.475,50.587,115.0,300.0
2016-07-16 01:00:00,66.55,5.25,34.57,92.29,166.28,44.94,40.28,123.69,119.17,57.14,168.725,25.789,169.3,60.533,15.814,49.051,101.0,297.0
2016-07-16 02:00:00,66.19,5.05,34.42,95.69,167.77,44.17,39.76,119.57,121.82,56.505,162.22299999999996,25.831,165.502,57.269,13.567,39.578,90.0,299.0
2016-07-16 03:00:00,66.52,4.57,34.66,91.85,169.0,41.42,39.65,115.01,116.18,57.098,161.615,25.44,168.202,52.149,13.559,36.841,88.0,298.0
2016-07-16 04:00:00,66.29,5.27,34.56,103.22,170.04,39.34,39.85,118.11,113.24,56.948,160.43,25.475,167.774,50.63,13.569,37.088,86.0,295.0
2016-07-16 05:00:00,66.03,4.31,34.05,106.91,181.72,36.53,37.16,118.34,227.49,56.47,160.501,25.622,169.706,47.858,13.549,37.71,83.0,294.0
2016-07-16 06:00:00,63.82,4.67,32.41,108.22,206.85,118.68,33.81,97.16,179.83,56.949,161.891,26.248,176.832,52.723,13.548,57.233,82.0,284.0
2016-07-16 07:00:00,62.83,4.2,32.37,108.69,191.14,165.95,33.89,103.36,119.59,55.62600000000001,157.99200000000005,24.536,190.696,78.249,13.547,74.092,87.0,289.0
