timestamp,Fox_lodging_Stephen,Fox_lodging_Stephan,Fox_education_Lilly,Fox_lodging_Warren,Fox_education_Andre,Fox_office_Margarita,Fox_office_Berniece,Fox_office_Alice,Fox_education_Leota,Bull_education_Magaret,Bull_office_Myron,Bull_education_Myra,Bull_education_Dan,Bull_lodging_Melissa,Bull_lodging_Caren,Bull_office_Lilla,Bull_office_Efren,Bull_lodging_Lettie
2016-07-26 14:00:00,1199.9661,750.5046,4251.3332,836.4638,8381.5809,376.6128,529.1129,6219.1191,2700.1091,1481.8381,1654.1275,1267.7439,2993.9785,4192.7077,2068.2162,3449.1295,1585.2367,496.9555
2016-07-26 15:00:00,1216.5396,783.775,3703.4203,885.9367,8276.5748,390.5887,542.2234,6362.5904,2714.8274,1481.3433,1578.6813,1272.4438,3087.1113,4139.0296,2124.739,3496.6235,1598.0995,514.1476
2016-07-26 16:00:00,1252.9021,775.1173,3304.05,880.6182,7709.986,403.5754,546.9233,6264.1394,2708.3958,1501.2564,1560.3764,1259.8282,3134.3577,4327.0267,2112.9892,3501.4469,1621.7229,500.0475
2016-07-26 17:00:00,1247.5839,730.5915,3395.3277,886.6788,7674.4891,390.0939,428.1881,6401.6742,2716.5588,1454.3807,1451.0411,1081.973,3083.4007,3990.116,2093.942,3344.1231,1453.1438,502.5213
2016-07-26 18:00:00,1279.8647,730.4680000000002,2749.211,915.1255,7431.8243,365.4813,130.2374,6254.9871,2733.9981,1402.434,1360.6295,1106.3384,3140.6656,3715.4173,2046.9428,3234.6643,1431.7469,519.7131
2016-07-26 19:00:00,1240.534,698.0631,2215.8926,860.2106,7349.5757,343.3423,117.4983,6222.3349,2580.8794,1436.8179,1339.7271,1109.678,3177.2756,3849.6129,2111.3813,3244.1879,1483.446,513.6528
2016-07-26 20:00:00,1244.9864,700.2892,2306.7993,878.3919999999998,7202.3938,343.8368,139.019,6177.6853,937.7596,1398.4761,1191.5556,1087.0439,3098.8611,3933.3456,2109.8969,3198.7963,1434.3441,501.7792
2016-07-26 21:00:00,1217.2817,680.253,1935.6285,841.0399,7008.5834,332.5818,131.1032,6024.3194,428.8067,1320.0616,1224.455,1065.5233,2991.9995,3897.3542,2010.3327,1875.1478,237.47,475.1876
2016-07-26 22:00:00,1220.2499,678.8924,1466.0067,849.5739,6573.9637,330.4791,140.2558,5146.2984,844.5029,1293.841,1206.645,1069.9759,2991.3809,3947.0743,2065.9897,1824.3146,268.2671,469.4981
2016-07-26 23:00:00,1257.8492,700.1658,1753.692,860.5816,6703.459,339.5079,118.3642,4933.1938,872.7025,1259.0861,854.3976,1088.7756,2914.5743,3759.6959,2018.9905,1725.3687,269.1329,450.0801
2016-07-27 00:00:00,1336.8823,712.9049,1162.7378,882.8447,6793.8709,354.5973,109.0878,4967.7011,894.3469,1242.513,487.5557,995.3955,2856.4436,3763.1589,1975.5782,1747.7552,286.6957,434.2487
2016-07-27 01:00:00,1190.0714,634.6142,1337.501,779.5699,6759.4873,317.369,105.872,4863.8081,817.4165,1199.3475,600.3541,862.1895,2826.3889,3591.2405,1940.0812,1500.6378,294.4877,436.3514
2016-07-27 02:00:00,1267.8677,675.9242,1204.7898,824.0954,6413.1768,335.1790000000001,371.2943,4716.5024,869.1156,1177.4558,624.1013,723.5416,2849.8885,3475.5973,1962.7149,1417.3996,277.2959,436.5986
2016-07-27 03:00:00,1231.6287,653.9087,1223.0947,813.7062,6129.2021,328.1291,452.1825,4488.9267,831.0218,1152.1011,637.2114,736.6521,2811.4233,3407.943,1901.7398,1403.9181,294.4877,435.7328
2016-07-27 04:00:00,1186.8556,638.201,911.5387,765.2226,5889.011,327.1398,409.7594,4918.352,1292.7279,1189.3294,577.9676,749.7622,2865.4724,3542.8807,1927.7128,1790.6728,283.3561,442.9065
2016-07-27 05:00:00,1136.8882,620.6379,1248.0784,742.7123,5916.3447,313.2873,556.4469,5520.4374,1969.9505,1146.9063,703.7526,695.3421,2773.0816,3322.9734,1763.8339,1668.2273,280.0169,417.799
2016-07-27 06:00:00,1177.0848,648.2191,3593.2195,769.4277,5981.7725,334.3135,609.8777,5443.6308,2647.1731,1142.8247,1422.9653,746.4229,2699.1198,3224.2748,1814.4199,1682.6981,1135.4038,402.8334
2016-07-27 07:00:00,1197.7399,647.9719,2968.7472,800.472,7189.6544,348.1657,609.8777,5359.8978,2410.9399,1138.4958,1884.0532,1113.0173,2628.0024,3280.1794,1843.7325,3132.8736,1473.0565,410.2543
2016-07-27 08:00:00,1229.7735,681.7372,3009.0675,831.6401,8273.7301,372.7787,597.0145,5602.0677,2374.2061,1155.1931,1735.1396,1071.089,2652.244,3460.8793,1805.5149,3106.0344,1304.8488,408.1515
2016-07-27 09:00:00,1267.2494,731.3335,2748.4689,855.7583,8690.5397,387.6205,598.6224,6216.0271,2447.0552,1159.1509,1543.6791,1035.5924,2582.9821,3243.9403,1804.5253,2918.9032,1250.7994,398.2572
2016-07-27 10:00:00,1306.2091,748.1546,2797.3236,870.9711,9226.2077,410.2543,538.3893,6328.2069,2538.2091,1146.4115,1444.115,1035.4686,2587.8055,3331.8785,1750.4762,2684.7724,1283.0805,392.1967
2016-07-27 11:00:00,1232.7417,668.3795,3158.9708,829.4139,9366.5873,387.6205,542.4706,6413.053000000001,2485.8914,1188.8346,1471.5724,1071.2128,2655.0888,3531.0071,1759.2574,2796.9526,1333.4193,392.5677
2016-07-27 12:00:00,1238.3075,652.919,3316.9129,861.0765,9161.3981,391.4546,551.0049,6657.4491,2555.0299,1228.9077,1497.2985,1116.4803,2689.2251,3427.3613,1780.9019,2814.3916,1343.5612,392.1967
2016-07-27 13:00:00,1257.1072,652.177,4694.6107,859.7158,9333.9351,396.4017,559.7862,6834.315,2635.1761,1283.6991,1561.8605,1197.2451,2807.2179,3457.6635,1875.8899,3053.3461,1417.5234,404.0702
2016-07-27 14:00:00,1249.8101,677.9027,4555.65345,885.8129,8776.7462,406.0492,564.8571,6890.0958,2769.4951,1359.5164,1569.529,1260.694,2974.4367,3901.4358,1930.8052,3481.2869,1559.5106,415.449
2016-07-27 15:00:00,1262.4257,686.3133,4416.6962,911.5387,8367.605,405.6781,578.7096,6964.6762,2735.3585,1425.4391,1545.287,1318.7009,3034.546,4229.8122,2058.3216,3689.073,1614.0544,425.2199
2016-07-27 16:00:00,1256.9837,686.4371,4020.7893,915.7441,8173.7949,405.9254,578.7096,7016.1281,2722.7432,1400.3316,1530.0742,1232.6183,2983.7128,3629.8292,1991.0383,3441.461,1521.1692,418.912
2016-07-27 17:00:00,1222.5998,658.4848,3983.4372,909.4363,8343.7344,383.5389,452.9246,6863.2566,2680.5673,1417.6468,1418.1416,1267.7439,2826.76,3889.1912,1948.8628,3398.0487,1582.3919,388.6098
2016-07-27 18:00:00,1235.9575,621.2565,2802.2707,915.9914,7721.9831,358.6790000000001,123.4351,6724.7324,2594.3609,1432.6124,1350.9821,1172.7559,2882.1697,3629.5819,1937.6075,3310.3578,1487.7749,398.0097
2016-07-27 19:00:00,1258.7151,618.6589,2343.7804,915.0021,7333.8681,352.9894,110.5719,6479.4705,2557.3798,1389.9421,1250.3049,1092.6097,2930.0347,3433.9163,1983.8646,3182.4704,1408.8656,430.7856
2016-07-27 20:00:00,1277.8858,625.7088,1882.8163,912.0335,7165.7837,350.8867,126.1561,6316.5809,935.1621,1329.5852,1085.0653,1089.6415,2865.8434,3471.516,1966.178,3147.963,1329.5852,432.6408
2016-07-27 21:00:00,1209.737,582.0492,1789.9307,836.34,7056.9432,337.529,125.043,6026.2983,473.4559,1297.7989,1067.0074,1055.6286,2782.6052,3598.7849,2019.7326,1981.2674,260.3514,415.449
2016-07-27 22:00:00,1243.255,605.5488,1486.0432,868.1263,6982.4866,342.9713,160.0448,5384.1394,825.3322,1268.1149,1017.5344,1021.1213,2782.8525,3443.1927,1952.9441,1951.46,285.3351,417.9228
2016-07-27 23:00:00,1211.5921,574.9993,1512.6352,814.8193,6203.1639,329.8608,118.7352,4737.281,804.8009,1222.5998,737.6414,1011.598,2688.4831,3324.9524,1933.0313,1802.9174,263.4434,397.0204
2016-07-28 00:00:00,1314.2486,631.0273,1226.8053,882.5971,5775.4706,353.4842,98.9459,4675.3162,873.5683,1203.0581,396.1545,928.1122,2658.3046,3332.126,1891.8451,1735.6344,277.4193,389.2284
2016-07-28 01:00:00,1245.605,590.5832,931.8228,839.3082,5572.0131,344.7026,100.059,4506.4898,861.0765,1180.5478,588.2333,804.5536,2627.8786,3298.8552,1860.9246,1495.072,272.3484,383.6627
2016-07-28 02:00:00,1232.9893,585.0174,946.6646,825.3322,5768.4207,341.2396,356.9473,4545.0785,843.8847,1159.6458,481.6189,674.6873,2647.5441,3267.5637,1840.0223,1431.4993,262.083,389.9705
2016-07-28 03:00:00,1229.4025,586.6254,906.3443,825.2085,5584.2577,342.7237,445.5037,4447.9881,832.8769,1118.4592,579.0807,691.0132,2637.0312,3207.8251,1797.7226,1364.9584,275.317,389.8467
2016-07-28 04:00:00,1208.2529,580.4413,893.9759,808.2639,5467.7487,342.3527,418.0462,5082.2309,1342.0771,1097.3096,614.0828,692.3739,2621.9418,3221.5538,1825.9225,1655.1172,280.7589,379.581
2016-07-28 05:00:00,1179.9296,560.5282,1282.3385,775.8593,5733.5424,334.6845,556.3231,5632.741,1843.2998,1100.6492,517.6107,711.5446,2606.9762,3185.4386,1803.4122,1746.0235,288.4271,378.3441
2016-07-28 06:00:00,1215.3027,579.6993,3711.336,804.0588,6602.658,349.2788,613.3408,5699.1585,2344.5225,1081.4785,1366.5663,749.3911,2591.5161,3277.7056,1820.3567,1694.6955,1113.6359,364.2444
2016-07-28 07:00:00,1216.7868,581.9254,2842.0966,820.5085,7150.0761,359.6682,640.0561,5450.5569,2444.7052,1099.6596,2037.543,1118.9541,2623.1787,3483.1420000000007,1814.0489,3206.341,1512.2638,383.1678
2016-07-28 08:00:00,1241.7705,628.0588,2988.4127,833.248,6523.8725,388.1153,610.9908,5436.581,2277.1157,1123.1592,1982.6281,1101.2675,2690.5854,3543.4989,1823.4487,3280.4266,1369.6583,387.744
2016-07-28 09:00:00,1233.8552,637.4586,2909.2561,825.085,8026.1181,392.0729,588.6043,5585.3708,2351.4486,1188.2163,1749.7342,1028.1711,2927.3138,3983.0661,2000.8091,3377.0225,1432.9834,360.7813
2016-07-28 10:00:00,1248.5732,671.4715,2635.0523,828.9191,8649.476999999999,398.9993,510.5608,5853.143,2436.5419,1291.3673,1764.576,1011.8452,2868.6882,3730.754,1962.4677,3300.5869,1520.7981,394.0518
2016-07-28 11:00:00,1223.9605,662.9375,2917.1715,809.7484,8910.6942,382.673,540.863,6158.8857,2521.5118,1388.7052,1840.3933,1076.0362,2794.8498,4085.9699,1977.0623,3277.4584,1614.9203,401.3493
2016-07-28 12:00:00,1193.411,676.2952,3244.5589,810.9853,8441.6906,377.3548,540.863,6236.6819,2502.4649,1396.3737,1873.0455,1102.0095,2688.2355,4202.1075,1951.7072,3359.2125,1550.1107,386.3836
2016-07-28 13:00:00,1213.4476,687.6739,3922.0906,829.9084,8514.4159,388.3626,539.2551,6508.5358,2587.0634,1445.3518,1880.2188,1101.7623,3113.8267,4057.2755,2100.6208,3517.7732,1534.0320000000004,422.3751
2016-07-28 14:00:00,1216.4158,693.6104,4084.6092,831.7639,8233.5332,383.6627,540.863,6785.4603,2659.7887,1432.6124,1828.5197,1108.1939,3191.6226,4325.4188,2116.3285,3502.3127,1506.0798,394.6704
2016-07-28 15:00:00,1058.5972,562.5071,3124.7107,593.6752,9183.0426,297.4559,540.863,5421.6153,1832.1065,1380.6661,1787.4573,1077.0258,3100.5925,3955.4849,2013.4248,3375.5384,1492.5986,430.4146
2016-07-28 16:00:00,1064.0391,663.4319,4195.5525,796.7617,13887.6714,318.111,551.2522,7387.0513,2289.6076,1351.4769,1739.3447,991.1904,2836.5308,3809.7871,1934.0206,3292.795,1487.8987,375.9942
2016-07-28 17:00:00,1277.5148,673.0794,3517.2784,868.2501,7855.9311,359.421,438.7014,7001.4097,1543.8029,1366.5663,1548.0079999999996,938.5017,2752.9216,3781.9586,2022.3298,3283.6424,1416.6575,360.5341
2016-07-28 18:00:00,1288.028,645.0033,2849.2699,890.2656,6694.8012,340.1265,123.6823,6899.7428,1459.6988,1348.1373,1429.2732,873.8159,2864.3593,3496.2525,1971.9913,3146.3551,1331.5642,391.5784
2016-07-28 19:00:00,1278.5044,630.5325,2208.8428,857.2424,6753.9216,328.995,110.9429,6258.5736,1519.9323,1309.7959,1382.7684,879.1341,2858.4225,3462.2396,1967.0438,3071.2799,1258.2206,389.9705
2016-07-28 20:00:00,1280.8544,623.1116,2003.7777,856.3765,7169.3706,329.737,122.693,6510.8858,721.4392,1283.4515,1232.1235,901.1496,2862.9987,3570.8329,1975.5782,3042.4618,1250.6759,384.0337
2016-07-28 21:00:00,1216.7868,595.778,2063.5163,791.1959,7090.0902,318.9769,125.414,6038.0481,611.8566,1284.1936,1263.415,901.6444,2859.5356,3704.4096,1998.0881,1915.963,219.7834,364.2444
2016-07-28 22:00:00,1197.1213,591.6963,1438.5492,800.3485,6350.2224,300.4244,156.9528,5241.7812,648.2191,1285.8015,1220.8685,886.926,2860.1542,3695.8756,1969.5176,1865.5008,278.78,365.3575
2016-07-28 23:00:00,1217.2817,597.7569,1111.6569,790.9487,6190.672,307.1033,115.7666,4699.063,743.8257,1237.3182,922.794,879.1341,2801.1577,3567.4933,1947.5021,1796.7333,253.1777,360.7813
2016-07-29 00:00:00,1262.9205,608.0222,1046.3526,804.5536,5858.7088,312.298,109.3353,4559.5496,701.8971,1238.9261,545.563,772.6435,2796.8288,3496.1287,1905.9449,1775.7075,283.3561,356.7
2016-07-29 01:00:00,1292.2331,606.9091,1063.2971,807.7695,5774.1099,311.6794,108.0985,4510.6949,766.4595,1185.1243,608.5169999999998,643.1482,2716.4353,3345.731,1881.3322,1488.3932,265.6695,351.8763
2016-07-29 02:00:00,1236.0813,582.7913,2242.7318,760.7699,6384.7297,303.1454,389.4757,4802.8326,752.7307,1187.2267,604.1881,529.9787,2664.1176,3233.6746,1774.3468,1418.8837,260.5986,341.9817
2016-07-29 03:00:00,1255.8703,582.1727,1571.879,780.9303,6515.5857,309.4533,424.2306,4933.6886,812.3456,1162.243,606.6619,523.0527,2613.9026,3030.712,1785.6018,1400.7026,264.433,336.7869
2016-07-29 04:00:00,1194.4003,568.6915,1015.9269,741.4758,6338.7198,297.7035,417.0569,5488.4038,819.7665,1097.1862,624.7195,551.747,2539.4456,2843.5807,1625.0622,1688.3876,242.912,325.1609
2016-07-29 05:00:00,1138.4958,531.5866,1320.6799,705.7316,6014.4247,289.0457,569.9281,6032.6061,1468.7276,1059.3392,634.6142,542.2234,2501.9701,3003.9966,1720.6688,1574.4762,271.9774,323.8002
2016-07-29 06:00:00,1053.5262,522.1868,3277.3346,661.5768,6490.3544,280.5117,593.1804,5479.6223,1489.8776,1032.129,1229.8973,587.7384,2488.2414,2959.5946,1687.6456,1595.9968,1038.6844,312.5453
2016-07-29 07:00:00,1175.9717,598.6224,3153.8995,780.683,7299.608,321.4503,618.4117,5517.3454,1397.9816,1084.694,1757.6499,872.579,2479.7074,3359.5835,1733.2844,3098.3663,1357.9085,318.9769
2016-07-29 08:00:00,1315.1145,652.0532,2763.3107,845.7398,8013.6263,365.4813,639.8089,5622.3519,2259.8001,1095.9493,1752.3314,906.5915,2618.7263,3396.4408,1824.067,3127.5555,1291.6145,314.7714
2016-07-29 09:00:00,1190.3187,600.8489,3209.3092,776.4776,8527.0315,351.1343,594.2935,5805.0304,2492.5289666666667,1135.5276,1701.8691,958.7855,2659.6649,3723.9517,1832.8486,3234.5405,1403.0526,320.5848
2016-07-29 10:00:00,1337.872,694.8473,2852.1147,881.8551,9327.1325,391.2074,533.8128,5973.7334,2725.257833333333,1178.8165,1656.4775,956.8065,2610.8106,3918.8748,1896.4213,3264.9665,1454.0096,313.1635
2016-07-29 11:00:00,1290.749,669.2453,2943.2686,861.0765,9961.0046,377.1076,555.0862,6197.5985,2957.9867,1312.5169,1727.5949,985.5009,2817.7312,3968.8426,1932.9075,3361.6859,1425.3153,348.7843
2016-07-29 12:00:00,1307.9408,686.4371,3096.2636,873.8159,9814.1937,379.21,560.5282,6604.6369,2989.6496,1382.1502,1698.9006,1009.248,2839.3756,3913.8039,1914.7261,3228.3565,1417.8944,357.1945
2016-07-29 13:00:00,1068.6153,644.1375,2867.6986,792.8038,10257.7184,348.0422,574.0097,6913.4716,2928.1792,1400.9499,1816.8937,1018.2768,2885.88,4151.8925,1964.0756,3316.2946,1458.9568,343.8368
2016-07-29 14:00:00,1332.9245,697.1972,2836.2833,891.0077,10358.5194,382.0548,574.0097,6826.7703,3117.166,1395.8789,2008.4776,1081.973,2882.0459,4336.55,2048.1797,3458.4056,1494.8248,358.8024
2016-07-29 15:00:00,1341.8299,702.2682,2687.8644,889.5236,9380.5633,383.4154,592.0673,6803.1469,3011.1702,1374.4817,1882.4453,1056.8655,2935.8477,4134.577,2041.377,3462.1162,1502.3695,370.1812
2016-07-29 16:00:00,1366.6898,711.668,2869.3065,906.8388,9520.0771,374.5101,592.9332,6899.4956,2964.171,1346.1587,1844.2273,964.9695,3015.0043,3897.2304,2080.2133,3433.9163,1464.0277,383.2916
2016-07-29 17:00:00,1352.0952,683.4685,2729.051,920.5675,8069.6543,367.955,463.5613,6460.176,2878.3353,1424.0784,1685.0479999999998,934.791,3039.3697,3680.4155,2037.4192,3357.1097,1412.6997,405.3071
2016-07-29 18:00:00,1377.3265,665.9057,2813.4023,922.2992,7566.5144,355.9576,133.3294,6392.2744,2824.6573,1434.3441,1590.8021,934.791,2982.8469,3724.0751,2092.8289,3324.2103,1397.1158,417.1807
2016-07-29 19:00:00,1391.4262,658.4848,3273.1295,922.1754,7449.5109,351.6287,116.3852,6402.7873,2722.7432,1384.995,1513.2534,957.0541,2948.3396,3784.4323,2150.0938,3289.8264,251.4463,416.1911
2016-07-29 20:00:00,1411.4628,645.9929,1936.9892,906.2205,7042.5962,347.6712,134.8139,5916.4685,1155.8113,1342.6953,1308.4356,967.9381,2884.8907,3897.849,2086.2738,3244.6824,283.7271,401.1017
2016-07-29 21:00:00,1414.0603,622.6168,1654.6224,865.9002,7169.7416,335.9211,138.2769,5554.8213,652.7952,1295.3251,1356.4241,987.8508,2881.0563,4082.1355,2127.7073,1865.006,297.8269,380.0758
2016-07-29 22:00:00,1411.9576,626.5747,1182.4033,896.4496,6579.4056,339.6317,119.3534,4842.2871,691.3842,1282.3385,1293.099,882.7209,2924.5928,3994.8159,2099.8788,1827.6538,311.6794,384.652
2016-07-29 23:00:00,1334.5324,594.9121,804.6774,839.5558,6300.6256,334.3135,140.6269,4080.0331,685.2002,1260.5706,973.9983,852.2949,2860.4015,3727.7857,2085.6552,1740.2105,300.5482,389.9705
2016-07-30 00:00:00,1261.3126,576.4835,756.6886,809.5008,5192.1845,316.7504,119.6007,3780.7217,720.0786,1262.0547,465.1692,833.0004,2839.7466,3783.4427,2000.5619,1737.9844,300.3007,390.9598
2016-07-30 01:00:00,1272.5676,571.9069999999998,807.6457,771.7777,5973.6096,325.0371,88.43299999999998,4095.6169,692.8683,1210.9738,478.4034,715.7497,2828.9861,3597.3008,2018.1247,1479.983,284.222,386.0126
2016-07-30 02:00:00,1246.4705,555.4573,795.2776,758.6675,5596.5023,318.7293,95.2352,4149.666,690.3949,1198.6054,644.5088,628.6774,2864.2355,3633.1688,2003.2829,1394.642,316.0083,386.8785
2016-07-30 03:00:00,1231.1338,543.5840000000002,723.1706,750.0098,5857.1009,320.09,96.9669,3818.4449,722.0575,1183.7636,713.3997,656.5059,2880.809,3587.4061,2052.5086,1369.1635,292.2615,381.6837
2016-07-30 04:00:00,1240.4102,551.9942,745.3098,738.26,5561.0053,324.4189,94.7408,4244.6544,760.8937,1133.3014,733.4363,671.5953,2813.6495,3559.2066,1978.1754,1629.3911,301.2903,368.4498
2016-07-30 05:00:00,1197.7399,525.4026,1088.8994,710.5549,5733.170999999999,317.2452,84.8461,4485.5874,609.3829,1244.9864,729.6022,676.9134,2958.9763,3678.8076,2027.6483,1882.1977,314.1532,389.8467
2016-07-30 06:00:00,1197.9872,546.1812,2255.4713,751.1228,5792.6624,321.4503,68.0254,4892.3787,732.5704,1209.3659,749.0201,681.3661,2956.5026,3363.2938,2013.4248,1755.671,309.4533,388.4864
2016-07-30 07:00:00,1189.3294,533.8128,1605.5205,708.6998,6222.8294,317.6162,88.804,5051.4342,674.1925,1188.4635,1841.3826,765.8412,2876.4801,3286.7344,1959.7467,2006.4987,300.5482,373.6442
2016-07-30 08:00:00,1220.2499,559.1679,1589.9366,751.7411,7294.6608,322.5634,88.1854,5389.2107,768.9332,1168.427,1718.0713,761.2647,2845.0648,3370.4674,1989.3069,2013.1775,303.5165,360.6575
2016-07-30 09:00:00,1309.7959,585.6357,1571.0131,820.7561,7726.1885,343.7134,83.73299999999998,5293.8514,2615.634,1160.264,1630.5042,898.181,2830.0992,3369.6016,1976.8147,2023.6904,345.5685,358.3076
2016-07-30 10:00:00,1309.5487,589.2225,1625.4332,806.7798,8005.3395,343.5896,80.641,5407.8866,2881.1801,1254.139,1583.505,908.9415,2743.398,3392.8540000000007,1939.9574,3312.8316,1888.0111,378.2207
2016-07-30 11:00:00,1294.8303,578.2148,1701.1267,796.2669,8380.5917,337.7766,144.4609,5769.039000000002,2616.8709,1277.7623,1561.6133,992.9218,2725.7114,3491.0578,1987.2042,3341.4021,1488.0221,378.5917
2016-07-30 12:00:00,1277.8858,574.5045,1749.9814,786.8671,8296.4876,331.5922,142.3582,6050.0451,2528.8093,1303.8591,1577.4444,984.264,2691.4513,3582.0879,1965.0649,3297.0001,1374.4817,386.6309
2016-07-30 13:00:00,1290.378,588.357,1833.4668,808.6353,8059.6358,331.5922,117.7455,6243.8556,2545.7535,1290.8725,1526.7349,997.3744,2726.4534,3633.1688,1963.9518,3156.0022,1373.2452,385.023
2016-07-30 14:00:00,1376.7082,627.8115,1866.6139,871.5894,8170.2081,353.4842,92.267,6161.2356,2614.0261,1266.2598,1504.9667,964.9695,2728.3086,3651.4736,1944.0391,3163.2997,1350.4876,390.9598
2016-07-30 15:00:00,1362.4847,632.7587,1831.4879,872.95,7835.7707,349.4026,92.267,6001.6856,2576.3033,1262.9205,1503.4826,973.38,2745.1297,3699.3386,1933.6496,3123.1028,1377.3265,388.1153
2016-07-30 16:00:00,1341.9533,642.1589,1810.8331,890.3889999999999,7661.6262,351.5053,123.3113,5881.7136,2547.3614,1248.697,1330.4511,976.5958,2756.7557,3685.4865,1991.9041,3173.0705,1351.848,386.6309
2016-07-30 17:00:00,1342.2009,643.7664,1833.0958,880.2472,7285.1372,350.1446,146.9347,5773.1206,2535.1168,1255.3758,1346.0349,972.3904,2813.7733,3695.6284,1966.4256,3173.4416,224.1123,400.2362
2016-07-30 18:00:00,1346.6532,623.4826,1854.7403,876.4131,7052.9854,340.7448,141.74,5512.1507,2484.7783,1310.6618,1170.0349,982.5326,2842.4676,3767.6113,2042.2429,3218.4618,275.0694,412.357
2016-07-30 19:00:00,871.9604,439.9382,1424.2022,534.4314,6712.9826,212.7336,112.0563,4014.2339,1539.1029999999996,1307.5698,1206.2739,984.0167,2874.8722,3756.6039,2054.4875,3174.1836,297.7035,416.0673
2016-07-30 20:00:00,391.8256,288.6747,707.7105,405.3071,6422.7001,79.4041,95.359,2240.3819,221.2675,1303.7357,1376.0896,903.3757,2861.3908,3747.2037,2096.2919,3162.8048,291.3956,414.4594
2016-07-30 21:00:00,771.6542,305.4954,844.3792,259.4855,6464.1338,106.243,117.9928,3060.2721,98.08,1232.1235,1343.5612,882.9681,2820.6994,3641.7027,2080.4605,1850.0403,281.2537,408.0281
2016-07-30 22:00:00,816.4272,393.3097,1224.7026,462.6958,6993.7416,162.8896,107.2326,4434.0118,472.7139,1234.1024,1255.6231,884.4523,2897.2588,3673.8601,2120.2864,1789.4362,305.2482,415.9438
2016-07-30 23:00:00,1676.1429999999998,672.5846,1499.5247,888.9049,7193.4884,372.9022,144.4609,5536.6399,928.1122,1261.065,1156.0589,921.4333,2948.3396,3791.7295,2128.9441,1743.4263,326.274,422.9937
2016-07-31 00:00:00,1529.5794,596.3962,1151.1114,815.5614,6428.1424,337.7766,92.267,4681.1292,752.607,1270.4649,401.473,780.683,2952.6685,3813.8687,2097.6526,1751.4655,299.1876,417.1807
2016-07-31 01:00:00,1480.2302,600.4779,1035.4686,820.0141,6097.7867,345.1975,97.338,4763.9964,747.2888,1255.8703,645.0033,783.5275,2942.5266,3744.3592,2072.4213,1503.7298,328.995,409.636
2016-07-31 02:00:00,1392.4159,583.5333,977.3379,783.8988,6044.8508,340.25,106.614,4968.196,719.2127,1245.3574,633.8721,676.0476,2957.3684,3674.3549,2074.0292,1423.4602,316.3793,409.265
2016-07-31 03:00:00,1353.5796,576.9783,975.73,775.6121,5901.8739,338.6424,92.5143,4947.1698,668.7505,1250.6759,667.8846,711.297,2966.6444,3713.8094,2093.3237,1398.4761,316.5031,401.473
2016-07-31 04:00:00,1251.418,538.7603,985.006,717.8524,6164.0804,317.8635,79.5276,5359.403,689.2819,1251.1704,679.7582,722.6757,2981.8576,3723.9517,2071.1844,1741.1998,319.4714,397.2676
2016-07-31 05:00:00,1338.7375,577.8438,1416.2865,770.0463,6214.6664,338.0238,73.0963,5329.8431,781.9199,1258.4678,712.0394,720.3258,3000.6573,3682.8889,2050.7769,1770.76,310.9374,392.3204
2016-07-31 06:00:00,1260.1992,534.8025,2645.5652,722.4285,6483.6756,328.2529,113.9115,5154.0903,731.2101,1219.5078,706.4736,708.8236,2935.4767,3498.7259,1990.049,1688.3876,306.1137,380.5706
2016-07-31 07:00:00,1253.5203,549.026,2034.5744,727.9943,6917.306,320.5848,158.9317,5480.2409,684.7054,1140.5985,1981.6384,701.1551,2796.705,3519.2573,1906.3159,1692.5927,318.8531,353.1132
2016-07-31 08:00:00,1344.5508,587.2436,1801.8043,816.0562,7246.9192,345.0737,104.2641,5823.088000000002,763.3675,1175.3534,1633.5962,714.2656,2777.0395,3447.1506,1849.6693,1733.9027,306.8557,341.7344
2016-07-31 09:00:00,1352.7138,582.9147,1820.4805,830.5269999999998,7968.3585,343.7134,101.4196,5837.1881,923.165,1210.2318,1565.2001,950.8697,2732.8851,3507.0127,1579.7947,1724.2556,350.3922,351.1343
2016-07-31 10:00:00,1337.9954,587.2436,1802.7939,841.1637,8393.5783,342.5999,102.5327,5803.1753,896.5734,1256.8599,1487.8987,935.7807,2735.3585,3604.2272,1705.8270000000002,3435.1532,1944.6573,367.4602
2016-07-31 11:00:00,1318.7009,587.4912,1756.5365,827.6822,8458.7589,334.80800000000005,135.5559,5847.2062,969.7932,1291.4911,1416.9048,1016.2979,2773.7002,3658.029000000002,1936.7416,3369.8492,1556.1713,369.9339
2016-07-31 12:00:00,1298.6644,576.2359,1784.2415,820.6323,7817.7131,332.087,143.1006,5982.3911,2895.0326,1302.9933,1337.0061,982.5326,2770.3606,3613.9981,2253.3685,3194.8384,1414.9258,383.7865
2016-07-31 13:00:00,1408.1235,638.201,1909.2841,897.5627,8282.264000000001,350.0212,141.9872,6285.1656,2937.0846,1297.0568,1306.5801,999.7244,2803.6314,3652.0922,1992.0279,3132.2554,1408.3708,372.2839
2016-07-31 14:00:00,1382.3974,629.2956,1937.3602,900.6547,8018.0786,346.4343,141.9872,6390.1717,2979.1366,1310.6618,1320.8037,1017.6582,2832.6968,3771.1981,2040.7584,3181.8517,1447.4546,374.8811
2016-07-31 15:00:00,1383.3871,627.9353,1999.696,925.6388,7800.6452,349.6498,141.9872,6190.301,2941.7845,1304.8488,1335.3982,1008.3822,2841.107,3697.9783,1968.0335,3156.4970000000008,1430.139,375.1287
