timestamp,Eagle_office_Lamont,Eagle_office_Ryan,Eagle_education_Roman,Eagle_office_Mandi,Eagle_lodging_Edgardo,Eagle_education_Cassie,Eagle_education_Peter,Eagle_lodging_Dawn,Eagle_lodging_Tressa
2016-06-29 19:00:00,119183.4766,89738.3402,1667678.3233,80801.3745,105922.9517,60078.0603,4420564.8564,162244.1056,154438.2181
2016-06-29 20:00:00,121215.924,89357.3479,1718430.3955,79619.0968,112732.515,109052.0708,4558124.7639,174523.7805,182581.2694
2016-06-29 21:00:00,132000.0869,63332.6431,1677971.856,81759.9804,137746.9455,77155.9523,4577007.6215,167109.0842,160435.5352
2016-06-29 22:00:00,126057.1053,64797.9981,1306036.8566,84606.66699999999,166125.1862,99506.1622,4774666.4268,156822.2921,165790.7043
2016-06-29 23:00:00,117555.731,69076.8347,1723855.2276,63299.7312,134360.1584,103225.7607,5086939.7318,163533.61800000002,161215.4264
2016-06-30 00:00:00,120971.5028,15796.5269,1793282.8390000004,61478.9397,127457.8381,98871.429,5184432.1445,160573.6009,136622.9303
2016-06-30 01:00:00,106299.1963,15415.5346,1681901.4106,60291.3574,98076.0636,98691.5713,4904943.2269,133376.6121,149556.0363
2016-06-30 02:00:00,95968.7073,15943.0624,1507898.7983,56746.6051,100975.1806,95831.8431,4486548.9128,140351.7019,145874.6249
2016-06-30 03:00:00,112387.6877,15943.0624,1383385.7082,59607.74,105469.6588,86500.4918,4030655.5781,131735.4145,131111.7008
2016-06-30 04:00:00,107696.5588,15415.5346,1244651.6409999998,54166.0856,116937.3512,79733.541,3777030.1763,114033.9261,126301.5851
2016-06-30 05:00:00,104402.7924,15796.5269,1229909.6715,55276.9712,90099.0227,53133.9774,3662386.3695,123734.5762,130718.8684
2016-06-30 06:00:00,109393.352,15268.9991,1196508.5162,53764.4318,76438.8368,48652.0426,3527572.5372,107088.1434,128565.4413
2016-06-30 07:00:00,107297.3082,15532.763,1171850.8411,52505.8091,65710.416,60827.648,3447130.4091,114883.832,126450.5238
2016-06-30 08:00:00,103738.7229,15532.763,1167351.3806,52153.0981,78236.4171,103568.9175,3414210.0367,113125.406,103519.0075
2016-06-30 09:00:00,110054.9011,32208.5029,1190135.0132,52623.2426,83243.4179,101915.0593,3461609.8749,125346.4667,116567.7887
2016-06-30 10:00:00,112555.1778,41997.0743,1164867.9263,53518.047,52792.96,113830.0073,3606923.855,106414.0801,95979.2578
2016-06-30 11:00:00,110191.8532,63977.3993,1350070.0417,67219.5559,69907.0169,75865.2969,3627830.3679,99351.069,121244.3812
2016-06-30 12:00:00,112733.9804,66937.4164,1414736.7147,63645.8188,72977.3459,89143.0837,3566509.6572,100728.5027,134569.2645
2016-06-30 13:00:00,112147.3402,62248.2804,1460836.4313,69183.3074,99360.418,97771.2698,3677835.6072,150697.1082,137586.6356
2016-06-30 14:00:00,114591.6988,64534.2342,1480741.2275,72487.2726,117757.6276,131106.6893,3104145.0217,114795.9107,135652.1326
2016-06-30 15:00:00,136876.1436,68021.7791,1606708.0962,75256.0316,120055.0698,95480.3924,4448766.1995,132497.3991,124012.3489
2016-06-30 16:00:00,117409.049,99438.9903,1494705.3280000002,73355.4075,93892.563,101486.8532,4051505.5283,116085.4231,134637.7259
2016-06-30 17:00:00,117724.1003,80770.3676,1730054.3533,74293.4106,94019.4334,95765.6677,4221018.6739,105271.1032,151488.9274
2016-06-30 18:00:00,124707.7478,49089.3925,1711996.8423,75070.8107,103035.9679,108209.0814,4569473.6453,161159.7429,150826.9973
2016-06-30 19:00:00,114868.7388,88419.5207,1845649.5273,79433.9638,99801.988,83471.8961,4508404.3896,131119.9654,147842.0398
2016-06-30 20:00:00,144626.7872,83173.5498,1886712.9653,78598.4477,144819.2176,98295.9841,4930455.3505,140644.7729,157676.4475
2016-06-30 21:00:00,134868.1383,82909.7859,1859049.5247,78258.925,136602.6791,102929.5831,4994084.2884,167548.6907,190140.1567
2016-06-30 22:00:00,130006.1198,80623.8321,2006798.1042,83058.2264,158143.5148,104914.553,5506065.5511,172911.89,168138.5254
2016-06-30 23:00:00,128632.0857,59845.0982,1982461.3125,62930.5204,161089.4059,107262.7258,5586874.8971,176868.3485,160828.3382
2016-07-01 00:00:00,131518.8936,15415.5346,1938103.2875,61814.6525,138412.158,105950.8814,5565836.2092,165086.8943,147249.6554
2016-07-01 01:00:00,130006.1198,16206.8263,1932448.3653,55912.3198,133647.1166,105131.66,5819182.3144,165321.3511,151806.1768
2016-07-01 02:00:00,129477.6541,15268.9991,1983385.5998,57034.7818,128821.8198,106827.3395,5717072.8612,154360.4957,145141.9767
2016-07-01 03:00:00,121766.6044,14741.4713,1824294.9968,57938.0266,106504.4046,104150.0773,5113952.672,145509.7515,160136.3683
2016-07-01 04:00:00,126006.1695,14741.4713,1838860.6841,61482.691,96163.4237,99836.9807,5193092.0995,145187.3734,155732.5076
2016-07-01 05:00:00,127851.6962,15268.9991,1873197.9375,61623.2772,98941.7367,101072.656,5170415.7308,136776.2357,155407.7263
2016-07-01 06:00:00,128671.914,14858.6997,1723122.1105,56218.4911,110555.9353,96297.5623,4989450.2498,129976.9885,154091.6031
2016-07-01 07:00:00,124193.5254,15151.7707,1615045.2921,56413.9695,106152.3384,93943.0885,4696468.6364,117990.3846,153268.1615
2016-07-01 08:00:00,122659.0056,15151.7707,1616186.3933,54889.3848,84433.2862,95041.8702,4529762.2318,125873.9945,146047.9471
2016-07-01 09:00:00,128579.8018,33410.094,1493798.6249,55180.0526,87140.0313,92266.8982,4410269.2722,139736.2528,149522.04
2016-07-01 10:00:00,130264.1395,35549.5123,1501998.0481,54094.9866,87862.4513,92604.0471,4602054.3484,121390.0082,144609.49599999998
2016-07-01 11:00:00,132901.3389,73238.4429,1838725.7249,70709.1229,88000.3999,93457.8801,4700306.9873,128159.9483,142109.9814
2016-07-01 12:00:00,128671.24,65208.2975,1808408.4971,71950.0442,141542.1856,98838.2241,5087017.1025,126196.3726,144859.339
2016-07-01 13:00:00,136367.343,65589.2898,2186676.1453,75736.7853,125202.9791,104476.324,5694726.7835,148381.8473,189139.8467
2016-07-01 14:00:00,134003.3444,72036.8518,2354884.3043,74854.7002,155713.4873,120762.2208,6390901.9974,179593.9088,177978.9997
2016-07-01 15:00:00,124928.6354,107732.8996,2473063.3094,72469.6591,141208.3484,129574.2796,6640697.5474,180561.0431,195518.8594
2016-07-01 16:00:00,123486.9312,109081.0262,2524555.9428,75224.5558,177716.496,135277.1189,6805731.3959,192283.8831,193431.5784
2016-07-01 17:00:00,143698.6313,98882.1554,2541735.2373,85942.8949,189514.6845,138624.9276,7432523.8089,174230.7095,194114.7563
2016-07-01 18:00:00,135441.4438,100494.0459,2649038.7292,86951.7625,181112.5734,148683.5346,7355543.4355,191023.6778,218462.8019
2016-07-01 19:00:00,135784.3076,103571.2914,2527025.8865,88621.9741,177924.3419,145460.3104,7227503.3532,189558.3228,207167.2594
2016-07-01 20:00:00,130952.6219,97416.8004,2578670.1841,86101.8859,204808.1844,146811.9832,7347838.892000001,208520.0165,210623.8853
2016-07-01 21:00:00,136077.6424,95511.8389,2591939.677,87720.605,199892.7976,145083.0987,7672445.5039,211333.4981,200622.3685
2016-07-01 22:00:00,128329.021,69369.9057,2528749.0854,82541.04400000001,204654.1462,143874.0636,7523385.4903,194569.8369,220388.3076
2016-07-01 23:00:00,124979.3367,70688.7252,2600143.086,73508.713,183213.1012,127987.7398,7461143.3644,192635.5683,200090.7084
2016-07-02 00:00:00,128544.4868,20778.7339,2248676.5462,69376.4412,188760.2612,130836.0089,6834869.1008,187272.369,173118.1827
2016-07-02 01:00:00,116607.1774,63713.6354,2039396.5087,62106.053,131964.1857,123220.3831,5916215.7779,184048.588,185291.0918
2016-07-02 02:00:00,117189.9491,41176.4755,2172847.7074,62202.3855,133488.9462,125895.0663,6293667.1941,180121.4366,169732.5386
2016-07-02 03:00:00,113851.167,15679.2985,2230319.1063,60487.7443,130752.7181,121579.3907,6211658.3085,165760.9576,148385.3055
2016-07-02 04:00:00,115363.0324,15679.2985,2114430.1287,61134.2003,114440.0053,119871.4315,6149126.9215,173175.6539,155690.0123
2016-07-02 05:00:00,111242.923,15679.2985,2053345.1643,63939.388,106688.629,109425.2674,5852925.044,149671.3597,139346.0581
2016-07-02 06:00:00,109621.5077,15796.5269,1896566.0416,57630.8296,120801.4337,103478.681,5319983.9296,143751.3255,144733.2892
2016-07-02 07:00:00,109130.35,15679.2985,1780672.3455,56398.6712,93235.8495,102105.5261,5148036.5362,144923.6095,149151.0708
2016-07-02 08:00:00,105299.5018,30450.0769,1689412.6445,54106.0646,97242.5111,97308.9503,4768590.7719,123646.6549,134044.3158
2016-07-02 09:00:00,104219.0076,44810.5559,1516553.8589,53376.1713,74979.9294,96343.1055,4501198.0668,148762.8396,134558.4502
2016-07-02 10:00:00,104317.245,42934.9015,1373753.2851,53139.5751,75598.0454,88807.957,4056532.2821,115850.9663,133838.7558
2016-07-02 11:00:00,106476.4163,62248.2804,1386221.8149,67266.0662,89029.16699999999,88137.7329,3876004.6491,135897.0227,149129.7352
2016-07-02 12:00:00,106378.6478,61984.5165,1505814.9755,69661.2476,91393.6345,91019.7931,3912846.0183,153100.2904,152656.5516
2016-07-02 13:00:00,104656.0351,63977.3993,1663766.0599,67127.3264,105430.0356,95377.2607,4260120.7929,140996.4581,169499.4885
2016-07-02 14:00:00,108886.808,69897.4335,1708468.8536,69050.048,113061.8096,98021.318,4631717.5297,161159.7429,159382.2087
2016-07-02 15:00:00,124468.2794,119807.4248,1800633.7923,69557.3539,132627.1416,98354.7155,4842719.5645,141787.7498,191848.5554
2016-07-02 16:00:00,105295.6625,96068.6738,2008487.6878,70652.7654,132120.3633,104664.2118,5104855.4551,173380.8036,192363.8622
2016-07-02 17:00:00,105603.2406,89621.1118,1741866.0525,69419.2882,133032.957,106217.8105,5026212.7829,177806.1757,160428.6187
2016-07-02 18:00:00,105603.2406,83994.1486,1612809.6293,76445.9292,117749.4216,110194.0512,4809084.392,171124.1569,184706.0049
2016-07-02 19:00:00,104347.109,83583.8492,1833049.2034,65978.8984,144142.2236,114366.21,4909709.7337,153950.1963,168595.9506
2016-07-02 20:00:00,110629.1151,62394.8159,1991610.0513,60868.297,136312.5681,110204.9535,5221037.5916,189704.8583,172450.7721
2016-07-02 21:00:00,110993.9592,63977.3993,2067547.7953,69380.3683,137240.5188,112647.3486,5327777.8597,177513.1047,178779.3766
2016-07-02 22:00:00,119753.8514,69369.9057,2358345.2091,65767.1546,181652.4688,115580.1101,6167096.5699,172999.8113,175790.9902
2016-07-02 23:00:00,108502.5334,66263.3531,2295556.1541,65034.8874,146326.6576,117780.7509,5626406.9512,176194.2852,156789.644
2016-07-03 00:00:00,113051.7573,15415.5346,1885564.7131,60719.9151,165685.316,111699.5277,5736604.2849,153510.5898,160859.3451
2016-07-03 01:00:00,113748.387,15415.5346,1635509.7659999996,60755.5819,118271.4397,102503.37,4898410.9674,145949.358,139774.6744
2016-07-03 02:00:00,114981.454,14594.9358,1665369.803,60181.8954,90823.4356,102219.8238,4694167.7360000005,174582.3947,136075.415
2016-07-03 03:00:00,106700.0295,16206.8263,1607376.9428,57703.4819,94343.3355,94974.8449,4416619.2415,134548.8961,140272.4848
2016-07-03 04:00:00,112573.7291,15151.7707,1745602.5612,56910.549000000006,98170.7549,96376.6328,4710723.3168,135633.2588,146244.2753
2016-07-03 05:00:00,115138.2762,14858.6997,1300142.9351,54867.1993,70318.43,91488.9705,4041882.542,135633.2588,140754.2349
2016-07-03 06:00:00,113645.6363,28984.7219,1305959.5738,56115.4767,76061.3907,89219.2822,3961229.989,133611.0689,133068.9462
2016-07-03 07:00:00,108950.6682,15268.9991,1331201.7498,57061.0116,82387.0645,87467.4796,3911421.1071,112509.9569,131028.1169
2016-07-03 08:00:00,111524.0367,14741.4713,1384006.1982,55935.7655,79747.1688,86965.0679,3996294.4687,131413.0364,136323.7341
2016-07-03 09:00:00,112940.3903,33527.3224,1348142.4844,56714.5431,66500.4475,89676.4143,3962370.9144,114737.2965,135027.7155
2016-07-03 10:00:00,100343.7884,39300.8211,1256199.8986,51344.017,79020.0597,88235.6773,4344808.3475,114502.8397,128256.3687
2016-07-03 11:00:00,104049.7005,68432.0785,1382464.5568,52992.3948,85464.8082,88364.5699,4234564.7086,122386.4496,138353.1921
2016-07-03 12:00:00,102917.831,66937.4164,1368329.7425,50920.8225,62113.5264,88364.5699,4163620.7186,102223.1648,131600.1622
2016-07-03 13:00:00,106207.5237,62394.8159,1392844.2524,51425.227,83422.4257,86535.9827,3997494.5945,117697.3136,134030.4535
2016-07-03 14:00:00,109195.0894,61163.9177,1352242.8994,51475.3421,74256.2785,85558.12199999999,3738923.6195,124262.104,109407.9469
2016-07-03 15:00:00,105747.8711,60900.1538,1331203.7426,53397.5948,60726.5972,84691.9507,3779632.0607,124174.1827,117160.5834
2016-07-03 16:00:00,126871.4323,62394.8159,1337475.0224,53895.9914,84640.4288,82088.3079,3696237.5353,115352.7456,115446.499
2016-07-03 17:00:00,126531.0597,62248.2804,1558664.762,55525.2317,75640.6287,86535.9827,3831095.6213,127749.6489,134467.1879
2016-07-03 18:00:00,125223.7579,62658.5798,1534994.4138,58152.3787,88526.7554,86685.5075,3873090.6441,109608.554,139891.0822
2016-07-03 19:00:00,126108.7151,60900.1538,1472114.243,58776.6786,85110.54400000001,86857.0713,3988208.6399,138446.7404,132855.0043
2016-07-03 20:00:00,129202.6363,61046.6893,1561882.3885,51463.5314,75927.7503,87459.7425,4138865.3043,129713.2246,132417.5666
2016-07-03 21:00:00,130213.8778,60226.0905,1563231.1306,55407.886,78157.2586,88815.6941,4276877.1273,152162.4632,143838.8658
2016-07-03 22:00:00,129696.0506,68285.543,1674620.5598,54852.6337,95709.1343,91195.0789,4450856.6749,151664.2425,139170.6258
2016-07-03 23:00:00,126440.5301,64270.4703,1628295.3251,56935.07900000001,104908.3692,91425.3741,4500075.0187,115147.5959,138637.5589
2016-07-04 00:00:00,119589.9661,48415.3292,1579420.2847,60629.7665,76860.2729,90705.5624,4600969.6926,134197.2109,136640.6317
2016-07-04 01:00:00,119385.3733,0.0,1546859.657,54699.7679,84562.3547,89861.4593,4388811.1997,116495.7225,140010.9189
2016-07-04 02:00:00,122183.4686,11781.4542,1501175.3392,55848.6941,84665.8673,88138.2898,4276153.535,115557.8953,125699.2949
2016-07-04 03:00:00,123267.128,14331.1719,1520750.8701,53284.4108,69816.3114,86905.4866,4279535.5743,113008.1776,159202.8492
2016-07-04 04:00:00,121392.4407,13920.8725,1517691.2089,54730.9213,80784.6109,87405.0261,4245709.9057,132497.3991,131826.0907
2016-07-04 05:00:00,116983.7736,14331.1719,1510077.0778,53887.7561,93564.1476,86018.7124,4252253.5949,129009.8542,137617.0564
2016-07-04 06:00:00,125050.1719,13920.8725,1521422.4423,51593.86,90835.4808,87570.5819,4236120.3295,126313.601,128955.1085
2016-07-04 07:00:00,124327.0485,14213.9435,1451345.8252,53487.3918,87894.5719,86683.8077,4142741.1682,113008.1776,122882.0327
2016-07-04 08:00:00,128537.2186,14331.1719,1467155.6282,53839.2528,70922.8596,86305.1307,4113877.4847,114883.832,135517.994
2016-07-04 09:00:00,136036.671,31798.2035,1458115.0912,52941.2833,74569.5128,88770.737,4096884.0558,102574.85,140795.7924
2016-07-04 10:00:00,134800.9079,48298.1008,1486339.3525,66469.6751,82829.7775,86011.8252,4320665.7446,103952.2837,141108.0009
2016-07-04 11:00:00,133668.1298,64270.4703,1765958.1298,64587.0749,79736.2666,83873.9016,4513012.3449,128013.4128,132978.65099999998
2016-07-04 12:00:00,134594.9669,64534.2342,1723791.9536,65529.4447,78028.4246,87579.1689,4518383.7502,116847.4077,147447.1267
2016-07-04 13:00:00,134491.9817,58877.9639,1824966.7155,66226.22099999999,85446.3154,89493.6845,4711917.8742,127632.4205,136532.4006
2016-07-04 14:00:00,135258.7727,64270.4703,1884825.7346,68035.4362,98986.6938,93845.994,5037917.4525,120686.6378,161569.0459
2016-07-04 15:00:00,144018.196,63977.3993,1919830.8382,67156.9852,103304.7433,92500.0655,5151119.9362,138036.441,164890.566
2016-07-04 16:00:00,143580.0255,61837.981,1931874.9426,66301.2472,73956.7306,95164.1688,5164909.2198,125199.9312,168603.1015
2016-07-04 17:00:00,143916.7934,61574.2171,1944370.6694,67245.4047,81763.8783,97515.4774,5227808.4109,126987.6643,148491.5438
2016-07-04 18:00:00,143647.0215,57822.9083,2058403.9215,64921.6741,88759.4831,97510.6124,5444662.7805,150198.8875,165589.6869
2016-07-04 19:00:00,144120.2726,62394.8159,2177792.7237,67333.5019,107370.5759,102297.1652,5790551.9153,154507.0312,187409.1159
2016-07-04 20:00:00,143955.2736,61427.6816,2286996.2829,70667.5362,102693.28,108023.4795,5999694.7077,150374.7301,180911.5853
2016-07-04 21:00:00,144126.3685,53397.5362,2280422.671,65429.6833,98259.9364,107690.0819,5998290.0184,150550.5727,166306.3334
2016-07-04 22:00:00,135018.8648,58496.9716,2311786.6898,66798.0904,100737.6172,107940.1301,6212884.8106,149407.5958,176125.8531
2016-07-04 23:00:00,142191.0448,61574.2171,2367007.0983,57344.7337,101806.8281,108356.9064,6207068.5235,141787.7498,196964.1977
2016-07-05 00:00:00,139426.4181,16206.8263,2223450.6944,56933.8188,99288.2346,109357.0991,6228977.9254,133347.305,190642.0407
2016-07-05 01:00:00,140420.4564,15532.763,2235832.0649,56511.1811,111607.1224,113684.4975,6239875.4774,145158.0663,177659.6109
2016-07-05 02:00:00,139898.9951,0.0,2302303.9673,59548.4517,106428.9095,110793.8504,6272468.1964,150726.4153,173917.6804
2016-07-05 03:00:00,138191.5635,15796.5269,2306889.0631,59365.8099,108908.9935,113182.6721,6193946.8557,145333.9089,207986.7738
2016-07-05 04:00:00,141261.0426,15796.5269,2326142.7435,59047.9451,109313.1677,113168.927,6274248.3097,145187.3734,151234.8056
2016-07-05 05:00:00,140204.082,15796.5269,2370487.0527,58519.9777,125462.0832,114633.7545,6223411.9209,138857.0398,170596.4533
2016-07-05 06:00:00,136227.4603,15796.5269,2456155.9262,59390.8088,106711.1662,117902.4926,6427216.425,140644.7729,202874.4433
2016-07-05 07:00:00,133585.7476,16206.8263,2375797.0889,58355.7114,113448.3995,116777.9499,6340280.1367,149231.7532,172350.0143
2016-07-05 08:00:00,128447.8319,32472.2668,2409729.3475,57362.8748,101294.1883,113902.1907,6331027.2991,126958.3572,137276.6251
2016-07-05 09:00:00,140355.2774,26288.4687,2232141.2166,63002.9382,114198.5441,117379.4781,6402776.0621,158170.4187,186651.2636
2016-07-05 10:00:00,144120.2726,35139.2129,2269291.3948,51860.6133,116729.5639,116511.5776,6571601.9562,145626.9799,183255.8603
2016-07-05 11:00:00,143500.3688,67611.4797,2408331.2523,72110.2954,137856.2316,115826.4363,6550378.3405,145421.8302,162114.6854
2016-07-05 12:00:00,143344.6309,67758.0152,2401064.8793,74471.5391,137356.1353,118568.7309,6479490.034,139560.4102,116581.0062
2016-07-05 13:00:00,143252.0791,69076.8347,2636037.9824,77586.6787,116920.1479,124419.3659,6949685.2334,142784.1912,163221.1457
2016-07-05 14:00:00,143252.0791,90676.1674,2554472.1029,81054.9395,123348.5431,128599.2617,7104587.0313,161159.7429,170907.5188
2016-07-05 15:00:00,139988.3818,105065.9535,2548506.7892,81401.9942,158903.0962,135081.7578,7405175.5955,173908.3314,143904.3672
2016-07-05 16:00:00,139988.3818,89210.8124,2635545.418,83275.2454,166800.3339,138951.1742,7489143.6608,160749.4435,159878.7296
2016-07-05 17:00:00,139988.3818,91760.5301,2690924.4072,87856.9123,168518.40399999998,148571.8159,7686573.5776,215172.7282,188992.5785
2016-07-05 18:00:00,139988.3818,56474.7817,2757622.0916,84497.4394,177285.0955,151728.3078,7796248.3656,203596.4237,190387.1862
2016-07-05 19:00:00,139988.3818,68695.8424,2902198.5292,89249.0582,195569.1504,153598.6869,8373571.8592,198584.9096,209267.4062
2016-07-05 20:00:00,139988.3818,75260.6328,3096177.5935,89441.0197,175885.7694,162952.0772,8596695.0175,237592.6597,209351.7227
2016-07-05 21:00:00,139988.3818,118752.3692,3121899.556000001,89131.3609,194692.575,150854.3701,8914070.3955,206321.984,215254.3778
2016-07-05 22:00:00,139988.3818,103864.3624,3063470.2838,88187.7895,191754.6262,159519.2194,8881130.3874,230558.9557,211594.2141
2016-07-05 23:00:00,0.0,61837.981,3086870.8309,75856.4755,210572.2462,156324.6575,8771787.9419,217634.5246,191046.5373
2016-07-06 00:00:00,144726.1676,14594.9358,3068157.9544,69530.3328,188159.7001,157491.2853,8902537.7586,246384.7897,181836.0192
2016-07-06 01:00:00,143965.9121,15268.9991,2791479.5291,67180.6653,152402.9573,150628.9692,8159084.6241,217048.3826,181387.474
2016-07-06 02:00:00,144526.9965,20895.9623,2825011.2476,64428.5235,140432.2378,147970.31699999998,7673470.6662,202160.3758,200145.8057
2016-07-06 03:00:00,138229.1352,14213.9435,2673860.1724,70724.2747,148851.9039,143759.7659,7510036.1062,187799.8968,166814.5772
2016-07-06 04:00:00,144064.3839,19958.1351,2784121.8351,64985.5928,134599.2164,142757.258,7290061.1166,176194.2852,157234.3206
2016-07-06 05:00:00,136199.853,15679.2985,2755750.335,65553.1541,148501.8892,140845.0576,7408974.6749,178831.9242,145843.61800000002
2016-07-06 06:00:00,134839.1536,16089.5979,2763652.6721,64088.6491,147097.2878,138734.0672,7183878.2695,171475.8421,148597.1373
2016-07-06 07:00:00,140653.1254,22390.6244,2708710.4466,68825.7022,123359.3867,136410.5417,7076148.3006,170948.3143,169544.5042
2016-07-06 08:00:00,135560.2548,38509.5294,2731919.9993,62677.7173,124701.6226,133935.2054,7011807.7864,157672.198,152217.9415
2016-07-06 09:00:00,144457.2749,45484.6192,2640286.369,60827.355,120071.6283,129762.7536,6811572.3009,174025.5598,150865.4189
2016-07-06 10:00:00,142345.1708,100230.282,2619603.6744,65664.5211,120010.2885,132127.8073,7311180.399,179769.7514,149703.4217
2016-07-06 11:00:00,143099.7407,95775.6028,2753549.7235,80771.7743,132632.4462,128347.4844,7160604.9153,161687.2707,162862.0165
2016-07-06 12:00:00,144641.0597,63713.6354,2786694.2365,77689.4294,130072.7055,132938.4123,7084790.0852,165555.8079,165751.5207
2016-07-06 13:00:00,144025.4348,62658.5798,2802037.5291,81324.5062,164829.7245,134691.0648,7327714.8787,188034.3536,176151.2331
2016-07-06 14:00:00,144393.913,72857.4506,2859098.7752,88582.4975,158284.0423,137555.6873,7510624.2997,189206.6376,163106.467
2016-07-06 15:00:00,142060.6575,118605.8337,2867382.6322,82308.4335,198938.3532,144388.7842,7474293.7532,205472.0781,160303.4774
2016-07-06 16:00:00,143645.8786,107732.8996,2827276.5399,86599.7842,184251.1587,135199.7775,7474910.3746,206556.4408,201173.6644
2016-07-06 17:00:00,143645.8786,100757.8098,2711053.8716,90295.9664,180303.082,141352.0411,7464554.4177,221473.7547,175614.3563
2016-07-06 18:00:00,144058.9328,98354.6276,2707006.6784,81714.701,191866.55,144186.5652,7413485.0376,193397.5529,193395.9996
2016-07-06 19:00:00,132288.8791,100640.5814,2965428.9491,65886.0828,169511.4751,152319.1976,8057214.3168,232522.5314,231278.064
2016-07-06 20:00:00,144488.9559,103717.8269,3039187.0069,91766.8018,199439.4167,152150.1835,8280224.3497,226133.5836,233011.2273
2016-07-06 21:00:00,144488.9559,100757.8098,3037893.9776,92187.7104,229102.598,149060.4825,8260130.5227,220535.9275,232586.5088
2016-07-06 22:00:00,144020.9215,68695.8424,3068381.5676,94019.5214,186585.8502,160923.8501,8471031.7411,214059.0584,229528.7818
2016-07-06 23:00:00,142069.9479,67083.9519,3092566.6657,72421.0679,196944.4447,156601.9027,8728629.7203,215143.4211,229025.0514
2016-07-07 00:00:00,144007.323,21189.0333,2962309.7944,73911.9787,216514.4072,158912.0056,8928107.6172,244216.0643,221674.6842
2016-07-07 01:00:00,143827.4067,69750.898,3014927.1756,71920.4733,178349.7638,160772.3617,8741034.8296,225019.9138,216013.1093
2016-07-07 02:00:00,142354.9008,50965.0469,3022168.0808,78362.8186,184532.712,154234.5631,8788877.498,214322.8223,215197.7858
2016-07-07 03:00:00,137901.4232,15151.7707,3073440.8523,78273.8716,179175.9016,153861.6302,8345026.1577,191580.5127,195635.3844
2016-07-07 04:00:00,133513.7693,15943.0624,2907551.9399,75056.0106,170085.8357,158054.978,8455416.6251,183169.375,187944.1463
2016-07-07 05:00:00,142906.4604,15796.5269,3030110.3049,71054.1261,148980.5034,152597.8788,8292232.0547,188884.2595,186429.2623
2016-07-07 06:00:00,141824.6181,16880.8896,2923401.5419,72595.9433,147803.7354,151141.1108,7969215.352999999,175637.4503,188868.9905
2016-07-07 07:00:00,138654.645,17818.7168,2861097.6367,73757.6768,155830.8622,150448.5254,7861438.4927,180121.4366,197934.9954
2016-07-07 08:00:00,137432.2458,36897.6389,2797542.9923,73390.8398,112247.5704,142559.6402,7628254.5001,171886.1415,202531.5502
2016-07-07 09:00:00,144703.9821,60489.8544,2747311.9417,69862.5287,126907.949,129581.4306,7265384.5384,182231.5478,174184.5215
2016-07-07 10:00:00,144136.8018,95101.5395,2541845.4319,69048.9343,142495.3111,127790.6788,7183703.5992,167372.8481,183715.7766
2016-07-07 11:00:00,143608.1017,93518.9561,2628427.5733,88810.4188,115814.0394,128938.6966,6905882.5487,163621.5393,169780.1333
2016-07-07 12:00:00,142768.3947,41586.7749,2555874.477,87698.1264,125864.0887,129461.1249,7085872.9826,191082.292,172432.0742
2016-07-07 13:00:00,143545.1794,55947.2539,2557569.3652,88319.2611,168959.5931,74070.5008,6717136.3256,208871.7017,181572.2553
2016-07-07 14:00:00,143502.1565,66146.1247,2648486.349,88916.1295,180383.0025,137022.9136,7099200.0932,212329.9395,177894.4487
2016-07-07 15:00:00,144645.1334,72857.4506,2622899.5802,90472.2193,154690.8453,131858.5629,7135870.016,222528.8103,195699.4205
2016-07-07 16:00:00,143721.2564,110692.9167,2452133.0578,85666.7048,142676.7221,133304.1649,6721179.2401,221971.9754,200410.3609
2016-07-07 17:00:00,142261.8801,97416.8004,2644237.1126,89534.7145,176216.9103,142262.3197,7026280.5116,198672.8309,222875.2202
2016-07-07 18:00:00,143325.171,106121.0091,2762885.3536,87629.3427,177077.8943,140233.7994,7311018.9169,211186.9626,222531.9169
2016-07-07 19:00:00,143985.1375,104802.1896,2901826.1824,91291.763,192436.5145,147962.87300000002,7330606.6103,207611.4964,210849.1104
2016-07-07 20:00:00,143985.1375,108670.7268,2907750.8765,91270.3102,199333.4422,160902.6903,7582162.3447,234632.6426,220405.0127
2016-07-07 21:00:00,143895.5164,68959.6063,2909681.8627,91173.714,197362.7742,151817.9582,7897164.4338,241490.504,244003.8516
2016-07-07 22:00:00,144486.2596,75114.0973,2854361.8686,86838.5492,213565.0579,143004.4634,7678071.5879,237504.7384,191558.6496
2016-07-07 23:00:00,144070.7143,102105.9364,2899579.7932,73480.754,180878.4976,152836.2041,8094890.6453,220594.5417,194217.0087
2016-07-08 00:00:00,144007.323,53397.5362,2809297.0443,76791.1668,217415.3075,152214.073,8304786.044,233255.2089,213922.8683
2016-07-08 01:00:00,139083.2906,37571.7022,2410642.6447,70814.775,173102.1224,136604.1444,7084385.9403,197969.4605,173654.9129
2016-07-08 02:00:00,133081.9585,0.0,2698896.847,73289.5545,154850.1587,139578.4634,7090705.1372,214059.0584,193434.9195
2016-07-08 03:00:00,133039.1702,15415.5346,2586905.655,68066.3552,170437.8139,133248.3349,6882625.3134,220008.3997,214254.0678
2016-07-08 04:00:00,139558.5932,15151.7707,2669189.9395,71174.2852,147215.6006,132533.0951,6839664.6216,196797.1765,184294.035
